,mean_test_dir_acc,mean_test_mape,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_bootstrap,params,split0_test_neg_mse,split1_test_neg_mse,split2_test_neg_mse,split3_test_neg_mse,split4_test_neg_mse,mean_test_neg_mse,std_test_neg_mse,rank_test_neg_mse,split0_train_neg_mse,split1_train_neg_mse,split2_train_neg_mse,split3_train_neg_mse,split4_train_neg_mse,mean_train_neg_mse,std_train_neg_mse,split0_test_dir_acc,split1_test_dir_acc,split2_test_dir_acc,split3_test_dir_acc,split4_test_dir_acc,std_test_dir_acc,rank_test_dir_acc,split0_train_dir_acc,split1_train_dir_acc,split2_train_dir_acc,split3_train_dir_acc,split4_train_dir_acc,mean_train_dir_acc,std_train_dir_acc,split0_test_mape,split1_test_mape,split2_test_mape,split3_test_mape,split4_test_mape,mean_test_mape,std_test_mape,rank_test_mape,split0_train_mape,split1_train_mape,split2_train_mape,split3_train_mape,split4_train_mape,mean_train_mape,std_train_mape
180,0.4955782818479285,172.7616499882244,1.9105600357055663,0.2606215292866576,0.009521198272705079,0.0005143020757994609,27,5,1,log2,71,False,"{'n_estimators': 27, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 71, 'bootstrap': False}",-6.142368619547479,-3.7039584519210313,-7.290840700741056,-2.823626623535547,-5.007962047370013,-4.9937512886230255,1.6105371842623042,285,-0.10118945080477927,-0.13529089706755953,-0.08536934572840464,-0.12732909344823082,-0.11080219121180246,-0.11199619565215535,0.017916145715636187,0.48105263157894734,0.49420442571127504,0.5015806111696522,0.48788198103266595,0.5131717597471022,0.011114616183522672,223,0.9715489989462592,0.9686594680010535,0.969449565446405,0.9678693705557019,0.9715564919673426,0.9698167789833525,0.0015029172526861468,148.99280041940915,148.41022697297066,175.20712138098568,216.4966922999737,174.70140886778287,172.7616499882244,24.82114797323822,188,28.826415202530924,29.109313675482433,25.18511452289368,28.227790201681195,29.30594568393095,28.130915857303837,1.5171556850700914
456,0.4955782818479285,135.701266170804,6.142138576507568,0.7943282610641974,0.028331422805786134,0.0019362364039175236,110,10,4,log2,81,False,"{'n_estimators': 110, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 81, 'bootstrap': False}",-6.070570259786392,-3.5292466685047357,-7.107778653664403,-2.729854199207299,-4.9278554808534265,-4.873061052403251,1.601884278123836,200,-0.9556624875670003,-1.1212221094958505,-0.8733555989212625,-1.1333531405631034,-1.0346174797847498,-1.0236421632663935,0.09887981568457631,0.48105263157894734,0.4952581664910432,0.5047418335089568,0.48788198103266595,0.5089567966280295,0.01032749120147961,223,0.9502107481559536,0.9452199104556228,0.9465367395312089,0.9525941532789044,0.9425862523044509,0.947429560745228,0.00356497798667936,127.4816954429832,126.20280859173938,144.34811274088898,141.27054932125327,139.20316475715512,135.701266170804,7.427384512148205,349,58.872505260604214,53.11654624224871,53.38744674260556,53.581083235535196,56.290149329892635,55.049546162177265,2.2275349167138723
266,0.49557717264710777,144.58735307481294,5.8245092868804935,0.6641050760434002,0.02816152572631836,0.0012527115574603274,90,2,2,log2,57,False,"{'n_estimators': 90, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 57, 'bootstrap': False}",-6.041409560674585,-3.525865599790709,-7.110463253253714,-2.7585457754324443,-4.930029544762148,-4.87326274678272,1.5912487231700592,202,-0.18726087171167283,-0.2743597206859837,-0.1668571803071197,-0.20341549660046418,-0.20765298885622988,-0.20790925163229407,0.03618715931317453,0.4863157894736842,0.5110642781875658,0.49420442571127504,0.46996838777660693,0.5163329820864068,0.016817381356680858,225,0.9789251844046365,0.9752436133789834,0.9815643929417962,0.9815643929417962,0.976033710824335,0.9786662588983093,0.002664965890911557,131.43927608248086,131.94352436947088,144.05218843367956,174.6479810644896,140.8537954239436,144.58735307481294,15.815217620921572,257,27.09340859028072,30.773407197195233,21.12868348567789,20.08606390015799,23.701283360245686,24.556569306711506,3.9383235202177995
325,0.49557695080694364,141.72945960968323,3.7492225646972654,0.5080834703025161,0.017980098724365234,0.0010005872802851135,67,2,4,log2,86,False,"{'n_estimators': 67, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 86, 'bootstrap': False}",-6.113861872171922,-3.525897113222945,-7.04854224037477,-2.755174562576643,-4.879894284862429,-4.864674014641741,1.5857045069891316,188,-0.8041562660658333,-0.9500003027302097,-0.752165748001089,-0.9712958503750123,-0.8869750449604148,-0.872918642426512,0.0838173797800876,0.48736842105263156,0.4952581664910432,0.4994731296101159,0.47523709167544786,0.5205479452054794,0.014966109876481446,226,0.9488935721812434,0.9436397155649197,0.9470634711614433,0.9483803002370292,0.9441664471951541,0.9464287012679579,0.002153299547883932,133.45199637484998,128.94070980503932,132.68013852725147,165.1120779076475,148.46237543362787,141.72945960968323,13.461335187739413,286,56.49881021590456,55.95813452998261,50.78030614707358,49.98685311098887,54.03720389295007,53.45226157937994,2.647693979088405
9,0.49557539792579447,155.22170594236303,7.086654281616211,0.5697477645777054,0.008329677581787109,0.00028517610519534527,33,2,4,,95,True,"{'n_estimators': 33, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': None, 'max_depth': 95, 'bootstrap': True}",-6.000598292749894,-3.509678504697821,-7.0251897101972895,-2.771444189003653,-5.024399855728501,-4.866262110475431,1.5621316017106521,190,-1.4887641537417382,-1.6623240347818489,-1.3696630136654557,-1.7354086314810029,-1.594219734686187,-1.5700759136712468,0.1289995971401178,0.49473684210526314,0.49631190727081137,0.5036880927291886,0.48366701791359323,0.4994731296101159,0.006694225356983721,227,0.9062170706006323,0.8996576244403477,0.8980774295496444,0.9075585988938636,0.9096655254148012,0.9042352497798578,0.004546065558419236,145.43370301798103,137.10256628379616,151.1164237348601,183.20599990719714,159.24983676798078,155.22170594236303,15.749972138871508,222,84.2390559812216,88.23114549013752,82.69297640480046,78.16149705538851,82.43609025591316,83.15215303749224,3.243694145939039
163,0.4955716266430037,419.2813710722627,71.81264748573304,13.92950241533777,0.03645691871643066,0.002439390532216861,133,10,1,,62,False,"{'n_estimators': 133, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': None, 'max_depth': 62, 'bootstrap': False}",-9.39206770719903,-6.607485754755242,-11.877345155124548,-5.329440659245396,-9.217599146985265,-8.484787684661896,2.2956521189342016,435,-1.4518565430598065,-1.415308647923401,-0.7871885386020635,-0.9999966827785526,-0.8736202922332155,-1.1055941409194077,0.27646538452830965,0.5126315789473684,0.48788198103266595,0.48788198103266595,0.505795574288725,0.48366701791359323,0.011450345726790781,228,0.7336670179135932,0.7795628127469054,0.8791150908612062,0.8830655780879642,0.878851725046089,0.8308524449311516,0.06234590403860306,323.0287905973689,330.7143005358239,439.1845227741625,563.8427586931807,439.636482760777,419.2813710722627,88.11032407372983,91,152.97339882513631,155.65543859980576,172.41889924769941,131.76770114587114,137.92061743119712,150.14721104994194,14.29441834487598
54,0.4955705174421829,115.35095491131683,0.7614805698394775,0.013196277282765125,0.006434297561645508,0.00019947806455504892,45,10,2,log2,14,True,"{'n_estimators': 45, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 14, 'bootstrap': True}",-5.858087684014886,-3.43939027889899,-6.955898018280448,-2.681840559055741,-4.76942001748476,-4.740927311546964,1.5549142269225462,12,-3.485734764887345,-3.777215239075316,-2.947321272425913,-3.9331849666837697,-3.5311118489839806,-3.5349136184112653,0.336163031987903,0.5178947368421053,0.4794520547945205,0.49736564805057953,0.48366701791359323,0.4994731296101159,0.013552282365724193,229,0.6372497365648051,0.67105609691862,0.7250460890176456,0.6771135106663155,0.6792204371872531,0.6779371740709279,0.02801568077587107,113.51339464603791,110.47542218662628,119.99101377054922,114.45597200600544,118.31897194736531,115.35095491131683,3.4143143622775867,481,101.4794815673114,100.9458793787858,99.52798475515087,101.97336814714357,103.91178984096638,101.5677007378716,1.4292799225504538
278,0.4953701957739449,130.47830018167312,8.210045957565308,0.6598452474616024,0.03369755744934082,0.0015806360598940047,137,5,1,log2,38,False,"{'n_estimators': 137, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 38, 'bootstrap': False}",-6.024093940837165,-3.518940438903715,-7.154252489750917,-2.7325377774168067,-4.84264207809552,-4.854493345000824,1.6089372346959285,168,-1.1174790537784347,-1.2611714571882806,-0.26485800198812404,-0.8227528131013306,-0.9739994390020231,-0.8880521530116386,0.34405714861821224,0.46842105263157896,0.49841938883034775,0.5079030558482613,0.49631190727081137,0.505795574288725,0.01415769623748941,230,0.9130663856691253,0.9115090861206215,0.9707663945219911,0.9502238609428496,0.9296813273637082,0.9350494109236592,0.022681196895353722,124.84534468166548,116.79553097420659,144.0810616480937,131.93748883690205,134.73207476749778,130.47830018167312,9.210942515516575,406,69.65470892475317,71.64303881386287,36.70956571023523,56.92022965360755,64.9279836966005,59.97110535981187,12.688450818346556
314,0.49536642449115414,163.34116011238987,0.9751253128051758,0.09579613215487506,0.008390092849731445,0.00033813852639895636,28,5,1,log2,90,True,"{'n_estimators': 28, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 90, 'bootstrap': True}",-5.989727328434762,-3.6333015315065484,-7.037080094588333,-2.7437010664660844,-5.006057400168393,-4.881973484232825,1.5503799842389192,217,-1.0388575842278875,-1.1319298636516433,-0.9253281392598995,-1.1563079073645774,-1.0935349288408496,-1.0691916846689715,0.08213986394298657,0.4863157894736842,0.48893572181243417,0.4952581664910432,0.5068493150684932,0.4994731296101159,0.007375655278026297,231,0.9030558482613277,0.9038714774822229,0.9049249407426916,0.9046615749275744,0.9025546484066368,0.9038136979640907,0.0009073738249494941,139.86583853819877,155.1415789199247,152.6090355815298,199.8695717517543,169.21977577054182,163.34116011238987,20.50553745035971,199,83.84080968239581,77.50318757112798,79.60168744940451,76.4818196796871,80.92401282239328,79.67030344100174,2.601247299524779
437,0.49536553713049747,194.49123121830024,0.8246911048889161,0.08249561371034199,0.004876708984375,0.00019341726001853826,12,2,1,log2,48,False,"{'n_estimators': 12, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 48, 'bootstrap': False}",-6.160498445004623,-3.726863822934112,-7.6239667234745,-2.940298906384228,-5.282533727920689,-5.14683232514363,1.6773329410724003,306,-0.29474826399117093,-0.49625219839947077,-0.02843399814307221,-0.05362730307647876,-0.17497638619086933,-0.2096076299602124,0.17191108542761457,0.4905263157894737,0.5089567966280295,0.5015806111696522,0.4794520547945205,0.49631190727081137,0.010009016732214793,232,0.9452054794520548,0.9278377666578878,0.9781406373452726,0.974716881748749,0.9647089807742955,0.9581219491956521,0.01899208018785479,172.4040659546752,175.32540911757957,206.51270308403147,238.83711824668796,179.376859688527,194.49123121830024,25.277220239070086,178,48.58212947644651,53.91756734032391,16.930954520866045,22.246357219430525,35.1137765579055,35.358157022994504,14.35873230289887
498,0.49536331872885586,127.39565590784673,5.373795795440674,0.4350531038551953,0.04241676330566406,0.0014756645521300455,197,10,4,log2,105,True,"{'n_estimators': 197, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 105, 'bootstrap': True}",-5.870361288785746,-3.4583159572163424,-6.9121868162791165,-2.667217702173706,-4.837443493758601,-4.749105051642703,1.5455958962393301,20,-1.9894678296364778,-2.264780920254689,-1.8496544154717878,-2.335224390176432,-2.1132170265953927,-2.1104689164269557,0.17720058494720026,0.5010526315789474,0.5173867228661749,0.4952581664910432,0.47839831401475236,0.48472075869336145,0.01355348764380352,233,0.9143835616438356,0.9133526468264419,0.9149328417171451,0.9199367922043719,0.9188833289439031,0.9162978342671394,0.002612606782171145,115.15495049840865,119.17641087295779,129.40861128493816,144.23071990595872,129.0075869769703,127.39565590784673,10.074329246222666,433,79.12536613143489,77.67154085415203,77.16930264705591,74.14186994920844,78.46411784994822,77.3144394863599,1.7213366440420221
209,0.49536021296655763,424.4294728862654,52.61562151908875,10.831937208596035,0.027053070068359376,0.0019164683851591847,96,10,1,,67,False,"{'n_estimators': 96, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': None, 'max_depth': 67, 'bootstrap': False}",-9.497202225723468,-6.839157909233986,-11.869126819299453,-5.332657095277763,-9.195506211807967,-8.546730052268526,2.2631259678508124,436,-1.2979281497907982,-1.2333589389715593,-0.7869896934197029,-0.9994097562851505,-0.8717649175945896,-1.03789029121236,0.19892570545382537,0.5157894736842106,0.4794520547945205,0.48893572181243417,0.505795574288725,0.4868282402528978,0.013367046052113554,234,0.7623814541622761,0.8153805636028444,0.8796418224914406,0.8843824071635502,0.8833289439030814,0.8450230382646385,0.048832919788328724,329.17544735927254,349.63176435219265,438.64601983816505,565.4297096268405,439.26442325485607,424.4294728862654,83.63166780785546,88,157.32517254064544,154.51548991255984,172.17692052627288,131.31313755850638,137.9123179153836,150.6486076906736,14.553838203946993
70,0.49515966945815537,123.67057665142553,4.131137752532959,0.22875862875862654,0.017211246490478515,0.0009575851053106576,98,10,2,log2,24,False,"{'n_estimators': 98, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 24, 'bootstrap': False}",-5.983129813620836,-3.455289886644312,-7.1091104694448175,-2.685066418802454,-4.856173200597735,-4.81775395782203,1.613354026318461,95,-2.621715152679616,-2.9266713829272177,-1.439468728021524,-2.9758079335000094,-2.636849124458977,-2.520102464317469,0.559408607966251,0.4673684210526316,0.512118018967334,0.5036880927291886,0.4857744994731296,0.5068493150684932,0.016476664344739232,235,0.7360379346680717,0.7600737424282328,0.8996576244403477,0.7916776402422966,0.7761390571503819,0.7927171997858661,0.05655140020392209,122.16112270438362,108.46963514567133,142.73326327627274,120.39420326370636,124.59465886709371,123.67057665142553,11.030155445448612,451,95.05298672549539,92.93356418012516,75.79940723036786,92.34800645637172,91.64774431961574,89.55634178239518,6.971934326248667
168,0.4951592257778271,137.48457808391186,38.79474654197693,3.4511448353234266,0.041199445724487305,0.001649387222575198,158,5,2,,57,True,"{'n_estimators': 158, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': None, 'max_depth': 57, 'bootstrap': True}",-6.062235830736507,-3.487861581888171,-7.179699927085835,-2.721889681729789,-4.864915649763894,-4.86332053424084,1.6297623967839656,184,-0.9407225770709132,-1.1027297688730855,-0.8883202322585374,-1.1330303244865725,-1.0249272691218732,-1.0179460343621964,0.09300292902575683,0.4694736842105263,0.4931506849315068,0.5163329820864068,0.48893572181243417,0.5079030558482613,0.01620645824739851,236,0.9481032665964173,0.9407426915986304,0.9407426915986304,0.9457466420858572,0.9457466420858572,0.9442163867930786,0.0029639269132561564,127.95960563674174,126.5490875210644,138.74177594565074,148.75979165386735,145.41262966223508,137.48457808391186,8.96521102160678,328,60.58095484207732,58.762901237626316,58.269192285078766,55.01682246413695,58.91856497837513,58.309687161458896,1.8209552340281703
34,0.49515900393766293,414.654683314661,58.72997512817383,13.195540136142055,0.031531238555908205,0.0023515473490841607,117,10,2,auto,71,False,"{'n_estimators': 117, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 71, 'bootstrap': False}",-9.99803512403335,-6.325156649240072,-12.219687632645353,-5.409084972811881,-7.961642861059267,-8.382721447957985,2.4732546063087604,424,-1.3303683369056434,-1.231648170431594,-0.9106392137791838,-1.1452395994812103,-1.1199685038044433,-1.147572764880415,0.1395620589547144,0.4705263157894737,0.48261327713382507,0.5026343519494204,0.4931506849315068,0.5268703898840885,0.01912950996870025,237,0.803213909378293,0.8746378720042138,0.8833289439030814,0.8833289439030814,0.8746378720042138,0.8638295082385767,0.030556008450842595,341.74811825395926,399.69106642211295,400.8519359084404,512.8795384421089,418.1027575466835,414.654683314661,55.47937324111527,102,145.4109240725706,177.21669423727812,168.50607008518682,131.05317516781273,145.87308259910293,153.61198923239021,16.822984161271428
305,0.49515878209749875,148.54584884336765,6.81230673789978,0.8197016509314398,0.03645777702331543,0.0014213090781679378,92,2,1,log2,67,False,"{'n_estimators': 92, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 67, 'bootstrap': False}",-6.1790639420183275,-3.5558650818155737,-7.24436438916815,-2.727430850329208,-4.94540651610057,-4.930426155886366,1.6526486221970735,264,-0.0025328430127485053,-0.01354662123925116,-8.798355020332303e-06,-0.00028415988316066605,-0.0014287084914359088,-0.003560226196323315,0.005072912774447748,0.47157894736842104,0.5068493150684932,0.48893572181243417,0.49736564805057953,0.5110642781875658,0.01406597817084956,238,0.9936775553213909,0.9894653673953121,0.9989465367395312,0.9936792204371873,0.9910455622860153,0.9933628484358874,0.003222945246238944,132.54045112227428,134.22006961441656,152.04248312015505,156.20259101205158,167.7236493479407,148.54584884336765,13.416712643740542,240,5.122723038669669,10.21552575902208,0.3624009009888252,1.5941328640547956,4.086180063059903,4.276192525159055,3.4216839951133733
78,0.49515634185569296,436.0513583988495,57.71735334396362,13.497782745027989,0.035779809951782225,0.0023545142951059916,112,2,2,auto,,False,"{'n_estimators': 112, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': None, 'bootstrap': False}",-10.833291324378019,-6.714957784042703,-12.708330456706527,-5.662481139414599,-8.483209549030336,-8.880454050714437,2.5949465555154605,477,-0.37620350089267424,-0.3811895802014993,-0.3503303416594979,-0.47662900979024575,-0.40178523592639653,-0.3972275336940627,0.042950994363534084,0.4831578947368421,0.49209694415173866,0.4952581664910432,0.48998946259220233,0.5152792413066386,0.010816290856550993,239,0.9478398314014752,0.9431129839346852,0.9473268369765604,0.9441664471951541,0.9415327890439821,0.9447957777103714,0.0024309451128785636,376.99516213177475,411.43388122706057,423.74292562123526,544.8354013168778,423.24942169729906,436.0513583988495,56.99650795299967,54,61.23040372387215,67.68006392849702,75.6974733671093,60.328045436262244,64.34952703058391,65.85710269726492,5.557079890502161
41,0.49515589817536465,436.3640162289645,98.9430030822754,23.128803856633297,0.060518646240234376,0.0042224956006733086,192,2,2,,90,False,"{'n_estimators': 192, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': None, 'max_depth': 90, 'bootstrap': False}",-10.83191526509537,-6.699746126701088,-12.684170577941764,-5.634717561031044,-8.469469718346636,-8.864003849823181,2.597472147182999,469,-0.3786139465489803,-0.3811901018182818,-0.35033034165949795,-0.47662900245204454,-0.40178523592639653,-0.39770972568104024,0.04272520289783677,0.48526315789473684,0.49420442571127504,0.4931506849315068,0.48893572181243417,0.5142255005268704,0.010051197123663765,240,0.9373024236037935,0.9431129839346852,0.9473268369765604,0.9441664471951541,0.9415327890439821,0.9426882961508349,0.0032931495861092557,379.03905062185976,411.9217382541169,423.75510546391865,547.0365726074862,420.0676141974408,436.3640162289645,57.54398095312221,51,65.11727749241136,67.68035721458486,75.6974733671093,60.32804543626222,64.3495270305839,66.63453610819033,5.1093196872518645
238,0.49515567633520047,113.48629226281246,1.541660976409912,0.020499480056073594,0.008217763900756837,0.000475896632561376,58,2,2,log2,14,False,"{'n_estimators': 58, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 14, 'bootstrap': False}",-5.932137317630975,-3.4298724015723088,-7.052397424796554,-2.7022470576787065,-4.858324308164672,-4.794995701968643,1.5897246691249802,75,-3.044686994584773,-3.6102885247803504,-2.3374047754900724,-3.7617988235717816,-3.387180576583146,-3.228271939002025,0.5065939791009847,0.4863157894736842,0.4857744994731296,0.4868282402528978,0.5163329820864068,0.5005268703898841,0.011940052555996913,241,0.6264488935721813,0.6299710297603371,0.7648143271003424,0.6199631287858836,0.6360284435080327,0.6554451645453554,0.05493143527863045,112.37127944886562,103.81045371399705,128.25270405020436,112.21658382577347,110.78044027522186,113.48629226281246,8.023039533327383,486,95.66648313391937,97.8090011693129,91.41601719050533,99.20088802055828,98.77191840835489,96.57286158453016,2.8525420570381272
466,0.4951541234540514,131.6667463103496,46.19228820800781,4.157724805703442,0.04562973976135254,0.0019819445747299835,192,10,2,,105,True,"{'n_estimators': 192, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': None, 'max_depth': 105, 'bootstrap': True}",-6.01063886842013,-3.5069947597783306,-7.105759877303933,-2.730660489090533,-4.925100458460825,-4.85583089061075,1.5960117999025643,173,-1.3342176291668266,-1.5239470832210327,-1.204463866258102,-1.5593174429018197,-1.4171341153235983,-1.4078160273742761,0.12906955756589852,0.4936842105263158,0.5047418335089568,0.48998946259220233,0.48366701791359323,0.5036880927291886,0.00806896245147522,242,0.9375658587987356,0.936002106926521,0.9383723992625758,0.9391624967079273,0.9325783513299973,0.9367362426051514,0.0023271869567427707,122.28815117302301,129.8753197750779,130.98130911181784,139.04519574046267,136.1437557513666,131.6667463103496,5.764064702308326,396,66.37380343223035,67.74146990250041,62.2758402599898,61.510576742954136,64.31539245756782,64.44341655904852,2.3630436266000885
499,0.4951510176917531,145.86843583023327,14.55209813117981,1.7192343229551426,0.013097238540649415,0.002000452587000278,58,10,1,auto,95,True,"{'n_estimators': 58, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 95, 'bootstrap': True}",-6.042539572411776,-3.484936821817903,-7.400528764131557,-2.782842077333857,-4.935022914882245,-4.929174030115467,1.675695272233706,260,-1.2405686820517507,-1.3860475757774058,-1.1057742860112068,-1.4230797362477168,-1.2775680163866427,-1.2866076592949445,0.11261876951958481,0.508421052631579,0.5026343519494204,0.4910432033719705,0.4857744994731296,0.48788198103266595,0.008828660660115093,243,0.9201791359325606,0.9141427442717935,0.9083486963392152,0.9151962075322623,0.9117724519357387,0.9139278472023141,0.003911679500530601,126.67955493463776,133.3456297738442,142.3167305507595,169.1447263735639,157.85553751836093,145.86843583023327,15.640490659071942,250,76.70160452823544,77.80622108450326,77.41616780376874,73.5379428854633,76.20807227340583,76.33400171507532,1.5038250128529334
38,0.4951499084909322,435.6466510468428,49.7830747127533,11.184561055840655,0.025907564163208007,0.0021124822669009173,89,10,1,auto,105,False,"{'n_estimators': 89, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 105, 'bootstrap': False}",-9.770582396461904,-6.969591564833417,-11.866022555765467,-5.336512978143262,-9.230928110758306,-8.63472752119247,2.2688228651117375,446,-0.875555161754873,-1.0829910619458367,-0.7869896934197029,-0.9994097562851505,-0.8716897546667431,-0.9233270856144612,0.10470684149705635,0.5136842105263157,0.47839831401475236,0.48998946259220233,0.5068493150684932,0.4868282402528978,0.01309116303341997,244,0.8817175974710221,0.8825388464577298,0.8796418224914406,0.8843824071635502,0.8833289439030814,0.8823219234973649,0.0016034269521840341,361.23520592287105,372.8924619544333,438.7153297261529,565.2836772723318,440.10658035842505,435.6466510468428,72.53994450090659,57,156.61063666640655,148.87196780066895,172.1769205262729,131.31313755850638,137.33868488675566,149.2622694877221,14.446973901596392
393,0.49514968665076814,434.96122857189175,83.86901617050171,18.915867563085918,0.0429135799407959,0.0034384054853986005,150,10,1,auto,86,False,"{'n_estimators': 150, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 86, 'bootstrap': False}",-9.75788118068161,-6.958334634778375,-11.856058848787535,-5.3509498109417315,-9.21624943862524,-8.6278947827629,2.2614098758876526,444,-0.8825933735462981,-1.0829910619458367,-0.7869896934197029,-0.9994097562851506,-0.8716897546667431,-0.9247347279727463,0.10410070565179656,0.5147368421052632,0.4794520547945205,0.48788198103266595,0.505795574288725,0.48788198103266595,0.013031088352057364,245,0.8756585879873551,0.8825388464577298,0.8796418224914406,0.8843824071635502,0.8833289439030814,0.8811101216006314,0.0031479326848952546,359.42073281742483,372.2109515803743,438.7816428527843,564.6831031664245,439.709712442451,434.96122857189175,72.81328474119142,61,160.72707907860132,148.87196780066893,172.17692052627297,131.31313755850638,137.33868488675566,150.08555797016106,14.950783348726615
13,0.49514547168764905,440.925816303781,36.688478803634645,7.865970804507669,0.02118844985961914,0.0013050177960439978,65,5,1,,76,False,"{'n_estimators': 65, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': None, 'max_depth': 76, 'bootstrap': False}",-9.927095126826504,-7.195969278357741,-12.41631424847904,-5.592639294876824,-9.570879433862874,-8.940579476480597,2.3538730455538146,483,-0.5353541719853778,-0.38356279985895825,-0.26645120572424247,-0.35886997585594893,-0.3501639813838286,-0.3788804269616712,0.08760289913676099,0.5347368421052632,0.4720758693361433,0.4868282402528978,0.49631190727081137,0.4857744994731296,0.021251047951362338,246,0.8648577449947313,0.9370555701869897,0.948116934421912,0.9478535686067948,0.9483803002370292,0.9292528236894914,0.032481723344948275,346.5338621395671,380.89115006704543,429.54621258848186,580.9866994614954,466.6711572623152,440.925816303781,81.14600558721625,37,93.25109834167745,68.15604120309892,83.17105329419505,58.81794981357522,59.14740426206945,72.50870938292323,13.629668886663291
260,0.49494869946203757,139.99578889662058,30.17959213256836,2.585496057598651,0.03716721534729004,0.0014517156930960275,110,2,1,auto,95,True,"{'n_estimators': 110, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 95, 'bootstrap': True}",-6.098779538786283,-3.4881641263923835,-7.35623182491609,-2.7585746526351307,-4.827339513400332,-4.905817931226044,1.6765584103978934,246,-0.6661936059047473,-0.7467406010525253,-0.5903598770614845,-0.7772130127270891,-0.7081079607859105,-0.6977230115063513,0.06534550880656771,0.46842105263157896,0.5131717597471022,0.5005268703898841,0.47418335089567965,0.5184404636459431,0.02024833153111377,247,0.9444151738672286,0.9367922043718725,0.9386357650776929,0.9423228864893337,0.9425862523044509,0.9409504564221157,0.0028004469488221526,132.1154349250356,126.51842945729506,139.8536157195462,163.00582570768387,138.48563867354224,139.99578889662058,12.453929156128057,303,59.30860889277321,57.27236009285114,56.08343979898862,53.61497274050483,57.96148628274808,56.84817356157318,1.9241385981502819
492,0.4949484776218734,418.5653136578159,62.288739109039305,11.330940051638338,0.028044939041137695,0.002642893945948947,137,10,2,,90,False,"{'n_estimators': 137, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': None, 'max_depth': 90, 'bootstrap': False}",-10.173287047728987,-6.345524738287799,-12.222047575969443,-5.416508545308985,-7.964040399358126,-8.424281661330669,2.4924605218869944,431,-1.1337940449709059,-1.2265195950896846,-0.9106392137791839,-1.1452395994812103,-1.1199685038044436,-1.1072321914250858,0.10506245030141069,0.4694736842105263,0.48261327713382507,0.5036880927291886,0.4931506849315068,0.5258166491043204,0.019149826170921022,248,0.8653846153846154,0.8793784566763234,0.8833289439030814,0.8833289439030814,0.8746378720042138,0.877211766374263,0.006723699896088402,359.31932614119336,400.7039637417143,401.07152380498593,513.7934420638518,417.93831253733424,418.5653136578159,51.3885923356181,96,154.34338935902187,176.69810770254,168.50607008518682,131.05317516781278,145.87308259910293,155.2947649827329,16.186225955187194
