,mean_test_dir_acc,mean_test_mape,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_bootstrap,params,split0_test_neg_mse,split1_test_neg_mse,split2_test_neg_mse,split3_test_neg_mse,split4_test_neg_mse,mean_test_neg_mse,std_test_neg_mse,rank_test_neg_mse,split0_train_neg_mse,split1_train_neg_mse,split2_train_neg_mse,split3_train_neg_mse,split4_train_neg_mse,mean_train_neg_mse,std_train_neg_mse,split0_test_dir_acc,split1_test_dir_acc,split2_test_dir_acc,split3_test_dir_acc,split4_test_dir_acc,std_test_dir_acc,rank_test_dir_acc,split0_train_dir_acc,split1_train_dir_acc,split2_train_dir_acc,split3_train_dir_acc,split4_train_dir_acc,mean_train_dir_acc,std_train_dir_acc,split0_test_mape,split1_test_mape,split2_test_mape,split3_test_mape,split4_test_mape,mean_test_mape,std_test_mape,rank_test_mape,split0_train_mape,split1_train_mape,split2_train_mape,split3_train_mape,split4_train_mape,mean_train_mape,std_train_mape
414,0.5046306915867118,151.75713308836163,62.03325352668762,2.3584025551024945,0.011980915069580078,0.00040255161119620017,33,5,2,,29,True,"{'n_estimators': 33, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': None, 'max_depth': 29, 'bootstrap': True}",-5.864267810062445,-3.5017008366097535,-6.9397555676674845,-2.781274357950952,-5.008422475018265,-4.81908420946178,1.5174763714314699,210,-1.5761608313613602,-1.8738814980376493,-1.2087205993315864,-1.6949152299067285,-1.7296653169205247,-1.6166686951115696,0.22499409708385518,0.5273684210526316,0.49841938883034775,0.4931506849315068,0.5047418335089568,0.4994731296101159,0.011949794760324811,102,0.84536354056902,0.813537002897024,0.8662101659204635,0.8680537266262839,0.8440874374506189,0.8474503746926821,0.01970892634272131,126.1215951756614,133.26335581285932,139.97697807008214,191.49293813592797,167.9307982472774,151.75713308836163,24.406942871629774,239,95.5746251095601,98.70143785355658,84.75086634289568,84.79745328397075,93.8840004949819,91.541676616993,5.737821680780298
231,0.504429482557817,146.38150752447913,5.887445402145386,0.3272985539574851,0.03467264175415039,0.0010008493175764227,92,5,2,log2,43,False,"{'n_estimators': 92, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 43, 'bootstrap': False}",-5.852412293472035,-3.4748442306902487,-6.820077287058319,-2.77932754978558,-4.884261807963683,-4.762184633793973,1.4850851078510794,115,-0.2131536105703251,-0.2689155604082663,-0.19031370084384014,-0.2470292916927774,-0.23984088212976434,-0.2318506091289947,0.027360336201610977,0.48210526315789476,0.5226554267650158,0.5131717597471022,0.5142255005268704,0.48998946259220233,0.015565727539510963,103,0.9789251844046365,0.9744535159336318,0.9789307347906242,0.9781406373452726,0.9797208322359757,0.9780341809420282,0.0018587621380549493,126.29348176914459,131.35823571233956,127.90531970145938,184.1198426482094,162.2306577912427,146.38150752447913,23.00423653699179,271,25.39344221820528,26.548370367236913,20.96510578880837,19.843855206562587,20.685336699768445,22.68722205611632,2.73093604119152
381,0.5044261549553547,432.9297994189956,445.4914601325989,48.43016042510171,0.04022226333618164,0.0020224421590500706,109,5,4,,67,False,"{'n_estimators': 109, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': None, 'max_depth': 67, 'bootstrap': False}",-8.65965276985375,-7.149674831921436,-10.518124245420212,-7.723155124204676,-9.423368705118353,-8.694795135303684,1.1990049657422415,416,-0.7699095410350285,-0.9420806350496217,-0.8065511324419059,-1.0111281758133406,-0.8962970620062276,-0.8851933092692249,0.08797043931365688,0.4978947368421053,0.5163329820864068,0.5089567966280295,0.4910432033719705,0.5079030558482613,0.008901133655521847,104,0.9122760800842993,0.9122991835659732,0.9022912825915196,0.9036081116671056,0.9104556228601528,0.90818605615381,0.004347481500115387,294.47633194396275,410.1832901329636,369.29986825405695,654.6575600750042,436.0319466889906,432.9297994189956,120.75459216429603,77,105.10854849776392,127.57763880959037,99.23822537680583,105.84852911655575,102.71799602637988,108.09818756541915,10.008929179945715
80,0.5044259331151906,430.9486956204276,94.1946021080017,10.230859237337947,0.010528039932250977,0.0004162523036159307,23,5,4,auto,81,False,"{'n_estimators': 23, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 81, 'bootstrap': False}",-8.671350663354787,-7.160013515944922,-10.542761228621263,-7.713945905389012,-9.414857655242466,-8.70058579371049,1.204281572578338,421,-0.7699095410350285,-0.9420806350496217,-0.8065505532635477,-1.0110068452977792,-0.8962970620062276,-0.8851689273304408,0.08793581105027405,0.49894736842105264,0.5152792413066386,0.512118018967334,0.48998946259220233,0.505795574288725,0.009135258646239874,105,0.9122760800842993,0.9122991835659732,0.9022912825915196,0.9036081116671056,0.9104556228601528,0.90818605615381,0.004347481500115387,294.4241424652232,410.5998755588259,368.93227547346993,651.843877151248,428.9433074533709,430.9486956204276,119.74787452410693,81,105.10854849776392,127.57763880959037,99.23822537680584,105.72989633505956,102.71799602637985,108.07446100911991,10.01437309184884
239,0.5044254894348622,439.15299134452,4.109852409362793,0.4441078788065824,0.0027472972869873047,9.940722488314484e-05,1,5,4,,,False,"{'n_estimators': 1, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': None, 'max_depth': None, 'bootstrap': False}",-8.959185532163405,-7.2562169134440815,-10.51213631985036,-7.856324339461332,-9.677042034783021,-8.852181027940441,1.1820430799612869,433,-0.7699095410350285,-0.9420806350496217,-0.8065896899195577,-1.0110068452977792,-0.8962970620062276,-0.8851767546616429,0.08792881419667382,0.5010526315789474,0.5089567966280295,0.5089567966280295,0.49631190727081137,0.5068493150684932,0.00498290690478873,106,0.9122760800842993,0.9122991835659732,0.9022912825915196,0.9036081116671056,0.9104556228601528,0.90818605615381,0.004347481500115387,298.09039173496586,417.4772733645543,365.4779840473894,681.4272848116334,433.2920227640569,439.15299134452,130.02129416866669,60,105.10854849776392,127.57763880959034,99.23822537680584,105.72989633505954,102.71799602637988,108.07446100911991,10.014373091848828
498,0.5044252675946981,427.6384184127357,141.82827234268188,18.07880967755475,0.011116552352905273,0.0017667518272318408,36,10,4,auto,62,False,"{'n_estimators': 36, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 62, 'bootstrap': False}",-8.489900264370446,-7.009797880860095,-10.454288542854577,-7.633245220229843,-9.249367362761715,-8.567319854215336,1.2108016805447959,396,-0.9844145029629405,-1.1011202654244636,-0.9357144488606552,-1.1578313781577778,-1.0719036264122936,-1.0501968443636263,0.08010381686884475,0.5021052631578947,0.5110642781875658,0.5131717597471022,0.4868282402528978,0.5089567966280295,0.009551441083512547,107,0.8977871443624869,0.8954437713984725,0.8941269423228865,0.8904398209112457,0.893600210692652,0.8942795779375488,0.0024036197763022326,291.54032257701493,404.25628800844515,364.3237505842529,645.2453304023355,432.8264004916301,427.6384184127357,118.70791564026705,92,129.40750551318314,148.943015551402,124.12255287393026,119.82034330821662,124.64004316532392,129.3866920824112,10.239209805845245
343,0.504425267594698,426.5558537751507,65.14780621528625,7.090662035623326,0.007913494110107422,0.00036684711774168745,16,10,4,,67,False,"{'n_estimators': 16, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': None, 'max_depth': 67, 'bootstrap': False}",-8.478598129510182,-7.077386453900794,-10.445770542933511,-7.618242246078791,-9.235343263831327,-8.571068127250921,1.1919130342487836,398,-0.9844145029629403,-1.1011202654244636,-0.9357168894492326,-1.1551439583173437,-1.0711795152149184,-1.0495150262737798,0.07934483745478008,0.5021052631578947,0.5131717597471022,0.5142255005268704,0.48472075869336145,0.5079030558482613,0.010754448319306444,108,0.8977871443624869,0.8954437713984725,0.8941269423228865,0.8933368448775348,0.8941269423228865,0.8949643290568534,0.0015652021624720253,290.3130460245583,406.33993118972995,362.0125521477592,646.800380232367,427.31335928133916,426.5558537751507,119.70367515132058,93,129.4075055131831,148.943015551402,124.12255287393026,118.21389234670094,123.7120975363587,128.87981276431498,10.638695656985162
161,0.5044241583938771,122.611598074294,3.2279125690460204,0.03763336138098981,0.021514415740966797,0.0004417186619334038,93,10,2,log2,14,False,"{'n_estimators': 93, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 14, 'bootstrap': False}",-5.74101977795236,-3.4094773460472205,-6.806824554045269,-2.7291730013897184,-4.801257229982024,-4.697550381883318,1.488775515778763,7,-2.645642997492971,-3.225317497982851,-2.3179593594926593,-3.056466746440768,-2.8010511690593454,-2.809287554093719,0.3169950286976629,0.5073684210526316,0.5310853530031612,0.46469968387776606,0.5226554267650158,0.49631190727081137,0.023219429884832103,109,0.8250790305584826,0.8011588095865156,0.8609428496181196,0.8259151962075323,0.8069528575190941,0.8240097486979489,0.020889858747489342,115.60414083328357,107.76321429114336,114.08625567940656,139.0852497311149,136.51912983652156,122.611598074294,12.7048105813037,481,93.98584732001716,95.79144816421604,88.98082022030374,92.03058498263754,93.19427425099886,92.79659498763468,2.2666505623329627
200,0.5044232710332205,165.34732573822166,89.09638123512268,6.215618268478675,0.015688419342041016,0.0004475104916759705,39,5,2,auto,86,True,"{'n_estimators': 39, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 86, 'bootstrap': True}",-6.088551986998654,-3.61225463997563,-7.0051718490264365,-2.7916354147150666,-5.063449846545227,-4.9122127474522035,1.547505332644372,293,-0.8983456242058475,-1.079963281399861,-0.8815543594322122,-1.062876419790643,-0.9867294999871346,-0.9818938369631397,0.08154445768602488,0.511578947368421,0.48366701791359323,0.5194942044257113,0.5026343519494204,0.5047418335089568,0.011937005438889687,110,0.928609062170706,0.9220437187253094,0.9220437187253094,0.921516987095075,0.9178298656834343,0.9224086704799669,0.003477694331268479,156.45272877382533,142.30965005152655,154.8571352647637,191.76326786610952,181.35384673488312,165.34732573822166,18.29701158820371,189,68.55722892052401,75.02117559640851,69.28588127212873,66.81588484089059,72.26857197289863,70.38974852057008,2.90961327023011
281,0.5044228273528922,149.16589991500217,255.6408196926117,18.134926039121346,0.04048166275024414,0.001098321712921901,111,5,2,,90,True,"{'n_estimators': 111, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': None, 'max_depth': 90, 'bootstrap': True}",-5.9300430694464685,-3.482322648997041,-6.971729532566837,-2.813372928946336,-5.048460012275848,-4.849185638446507,1.5314048102816944,250,-0.8619954460535187,-1.0000329295498682,-0.8117065088835775,-1.0242462707831133,-0.9364294098059065,-0.926882113015197,0.0804955543990275,0.5136842105263157,0.5142255005268704,0.5005268703898841,0.48998946259220233,0.5036880927291886,0.00901006052788559,111,0.945995785036881,0.9410060574137477,0.9433763497498024,0.9375823018172241,0.9428496181195681,0.9421620224274447,0.002791243823378158,134.922842919681,128.60606420275934,132.80580616708318,189.78831614750317,159.70647013798418,149.16589991500217,23.04130424138033,253,58.75985256351014,61.09491587336634,55.56860211430625,56.20600741407797,58.48274739454645,58.02242507196142,1.9756779032051808
437,0.5044210526315789,142.93435900826927,313.3149540424347,23.09054916096446,0.04861617088317871,0.0006711169196562626,134,5,2,auto,71,True,"{'n_estimators': 134, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 71, 'bootstrap': True}",-5.83962185404573,-3.4901963472121604,-6.972057536508047,-2.822459885461677,-4.972231354768122,-4.819313395599147,1.5134527847338295,212,-0.85944828927022,-1.0055098862545602,-0.8044522495956957,-1.0304722249024185,-0.9655308690201824,-0.9330827038086154,0.08689202467081765,0.5221052631578947,0.5110642781875658,0.5068493150684932,0.48893572181243417,0.4931506849315068,0.01207954357467606,112,0.9444151738672286,0.9423228864893337,0.9446931788253885,0.9460100079009744,0.9444298130102713,0.9443742120186392,0.0011823936538195373,130.89603706230164,118.90838095130995,133.07971908874447,168.97079877497464,162.81685916401568,142.93435900826927,19.455039208288845,310,56.84886036458734,59.247150950677316,55.80176159844271,55.650519660978134,54.87398805176936,56.48445612529097,1.5179197875490806
333,0.5044206089512506,134.4404669164894,6.436823177337646,0.3503318477689067,0.038503837585449216,0.0010087326540305361,124,5,4,log2,29,False,"{'n_estimators': 124, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 29, 'bootstrap': False}",-5.798942216352272,-3.4531495702691117,-6.798167745135054,-2.761446852148135,-4.848831790534617,-4.732107634887838,1.4791620995385275,62,-0.9531646314486972,-1.109671242366182,-0.7223108741667881,-0.9585032912147494,-0.883916442987913,-0.925513296436866,0.12552976361450455,0.5242105263157895,0.5353003161222339,0.4868282402528978,0.4857744994731296,0.48998946259220233,0.021026763729048208,113,0.9575869336143309,0.9525941532789044,0.9589149328417171,0.9581248353963655,0.9581248353963655,0.9570691381055367,0.0022772594553697534,120.7338648569207,113.00315169891103,126.44700185895097,149.81012686062022,162.20818930704414,134.4404669164894,18.539675083131378,397,56.4339640845549,57.32819851611812,47.41366278385409,45.84208549935171,49.81189414764277,51.36596100630432,4.6857639074386235
201,0.50421962176252,146.3484508903795,148.62466974258422,11.083689509421845,0.02541661262512207,0.0008808030999955238,76,10,4,auto,81,True,"{'n_estimators': 76, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 81, 'bootstrap': True}",-5.953832668429238,-3.4467317903214907,-6.902357976095651,-2.800870742297889,-4.933402461247181,-4.80743912767829,1.5229321085510243,190,-1.3081077981407265,-1.5517098004119596,-1.2234320456383954,-1.5583065690978752,-1.416612056022091,-1.4116336538622094,0.13213364713419268,0.47789473684210526,0.530031612223393,0.5026343519494204,0.5142255005268704,0.49631190727081137,0.01746093386010531,114,0.9312434141201265,0.9283644982881222,0.9317882538846458,0.9349486436660521,0.9233605478008955,0.9299410715519685,0.0038980208646812145,136.4571465891069,128.95695949655303,129.426627999545,179.16695130102121,157.7345690656714,146.3484508903795,19.459432776603162,272,66.5111381943761,70.04698163460125,65.63389519460297,64.87723873621046,70.73861938404839,67.56157462876783,2.3789024885174728
8,0.5042147412789085,427.8893007251783,566.7956102848053,70.29213660677034,0.05055227279663086,0.00245237952002986,137,10,4,,81,False,"{'n_estimators': 137, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': None, 'max_depth': 81, 'bootstrap': False}",-8.484779221271571,-7.018861737952014,-10.45260860566206,-7.641452655097754,-9.236889342703527,-8.566918312537386,1.2053548634636724,395,-0.9844145029629404,-1.1011202654244638,-0.9357167054694853,-1.1550226278017826,-1.0711795152149184,-1.0494907233747182,0.07931259391690525,0.5010526315789474,0.5131717597471022,0.5142255005268704,0.48472075869336145,0.5079030558482613,0.010807973350475265,115,0.8977871443624869,0.8954437713984725,0.8941269423228865,0.8933368448775348,0.8941269423228865,0.8949643290568534,0.0015652021624720253,290.1248971501564,404.67432763161,363.81047281185005,647.2860472291645,433.5507588031105,427.8893007251783,119.82574559664974,91,129.40750551318308,148.94301555140203,124.12255287393027,118.09525956520478,123.71209753635874,128.8560862080158,10.662561990553378
207,0.504212744717431,145.06916116407564,337.7914270401001,25.085487856103303,0.05630040168762207,0.0016144169972629769,174,5,4,,52,True,"{'n_estimators': 174, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': None, 'max_depth': 52, 'bootstrap': True}",-5.8918410792106295,-3.4425010452919182,-6.8605481528204,-2.758077993170747,-4.93309527681466,-4.77721270946167,1.5142881215944681,145,-1.188189086477814,-1.3814938873166012,-1.0972994140655927,-1.4003257191287852,-1.2875534267156548,-1.2709723067408896,0.11509786602391388,0.5105263157894737,0.5100105374077977,0.4952581664910432,0.48893572181243417,0.5163329820864068,0.010333901815817845,116,0.9483667017913593,0.9428496181195681,0.9489070318672637,0.9470634711614433,0.9475902027916776,0.9469554051462623,0.0021481498318981656,131.021608391497,124.1665609471906,131.35978585810324,178.2978716637548,160.4999789598326,145.06916116407564,20.806041167519815,281,58.93872675038825,63.40966188200892,54.32339575523336,55.55679182962698,59.87884925600989,58.42148509465348,3.233393283462497
37,0.5042120791969386,144.54325584018756,1.2488159656524658,0.0449391186662685,0.014009618759155273,0.00020177851012638873,42,10,4,log2,48,True,"{'n_estimators': 42, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 48, 'bootstrap': True}",-5.766176475550706,-3.521698616431617,-6.92480051276443,-2.8261307298112195,-4.784777478704096,-4.764716762652414,1.4813841983054885,118,-1.894326603472616,-2.181283897040853,-1.776616069640073,-2.2374394260394634,-2.0280770440898306,-2.023548608056567,0.1722348484707807,0.5136842105263157,0.49631190727081137,0.4952581664910432,0.5079030558482613,0.5079030558482613,0.0072049033082943045,117,0.8977871443624869,0.8943903081380037,0.893600210692652,0.896233868843824,0.8943903081380037,0.8952803680349941,0.0015231830673956763,115.98733632738482,129.13451936882396,126.62086926861753,195.36393199997605,155.60962223613552,144.54325584018756,28.56321841051478,288,88.96182442982304,90.38226577767394,89.97594398606921,81.3435020666763,87.80341952160519,87.69339115636953,3.2979452636825415
13,0.5042120791969386,130.0596360744916,1.730505895614624,0.04031937537177969,0.018222761154174805,0.0006829455381849985,63,10,2,log2,19,True,"{'n_estimators': 63, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 19, 'bootstrap': True}",-5.826009482301883,-3.4463696351667634,-6.746802662770525,-2.7619730031292367,-4.770822126671916,-4.710395382008064,1.4689664176270985,29,-2.3462891402995303,-2.6776765045385735,-2.0273251252949955,-2.594865931152147,-2.336992498386874,-2.396629839934424,0.22836880099869075,0.5136842105263157,0.5068493150684932,0.5142255005268704,0.48366701791359323,0.5026343519494204,0.0111492928753163,117,0.8548472075869337,0.8480379246773769,0.878851725046089,0.8590992889122991,0.8704240189623387,0.8622520330370076,0.01103760155723551,120.41160725105959,123.0192043592595,120.16406186653622,147.78189755882707,138.92140933677572,130.0596360744916,11.253302673358315,437,96.73739785110094,94.18300190723042,92.68835697411149,90.39702193117091,89.04855359556615,92.61086645183599,2.723859633237164
146,0.5042116355166103,120.40694137071894,45.47480249404907,0.6145415237247989,0.012407016754150391,0.00036083674551508983,60,10,4,auto,10,True,"{'n_estimators': 60, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 10, 'bootstrap': True}",-5.845454836971754,-3.4341061315821153,-6.835110272297147,-2.7485107468897687,-4.8920295155142455,-4.751042300651006,1.5036893962559825,91,-3.4635741890673857,-3.9540336938698415,-3.1251011576929,-4.101009787141132,-3.778197934006191,-3.68438335235549,0.35118181286333533,0.5157894736842106,0.5184404636459431,0.4773445732349842,0.5163329820864068,0.4931506849315068,0.01629488626977941,119,0.6296101159114857,0.641822491440611,0.675006584145378,0.6528838556755333,0.6223334211219383,0.6443312936589892,0.018552807455865173,125.2875823600775,104.23966451237494,117.3998094717197,142.3648968657891,112.74275364363339,120.40694137071894,12.923899742560844,486,101.23147336520245,104.75817163428695,99.73703122274082,101.517704221903,104.61480051772088,102.37183619237082,1.9848250217431114
403,0.504204314791193,239.5611126701997,560.2588708400726,9.67101318304919,0.050397634506225586,0.0015843157805849823,199,5,2,,24,False,"{'n_estimators': 199, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': None, 'max_depth': 24, 'bootstrap': False}",-7.194960484471742,-4.789457488371348,-8.971261332144897,-7.111560761220718,-6.890612279873292,-6.9915704692164,1.3292430340344192,365,-2.3094542511653606,-3.167919012963707,-2.336379834482724,-2.77114116262416,-3.2024393082249802,-2.7574667138921862,0.38592434928048586,0.5505263157894736,0.4910432033719705,0.5110642781875658,0.49631190727081137,0.4720758693361433,0.026307903116361653,120,0.6185458377239199,0.5812483539636555,0.6168027390044772,0.6273373716091651,0.5688701606531472,0.602560892590873,0.023071680883522197,166.69660541128627,142.824635609865,192.1645199917824,419.43252447868974,276.68727785937494,239.5611126701997,100.64362507112514,144,110.50206831696798,120.87791616221135,119.99201145845477,119.74265810512301,118.64610529996942,117.95215186854531,3.792422780290425
459,0.5040055460041041,141.28817817451093,432.47041087150575,30.412588309585402,0.06054434776306152,0.0020583582313215146,177,10,1,auto,110,True,"{'n_estimators': 177, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 110, 'bootstrap': True}",-5.935987582580014,-3.4531516379096114,-7.101783344585405,-2.8204680276683955,-4.989715036805172,-4.86022112590972,1.570928424104433,260,-1.0451213177309002,-1.1760827943594307,-0.9406492204197344,-1.2178803438793242,-1.1261673821358855,-1.101180211705055,0.09875877194515945,0.4936842105263158,0.5152792413066386,0.4857744994731296,0.5068493150684932,0.5184404636459431,0.012509605103697304,121,0.9444151738672286,0.9344219120358177,0.9407426915986304,0.9460100079009744,0.9388991308928101,0.9408977832590922,0.004110047451893932,133.02229489207284,120.9592053807934,135.91139944237568,166.34585115170003,150.20214000561273,141.28817817451093,15.606712667176463,330,61.19292029911727,64.57132922724888,58.116386191134126,59.46083405809247,62.68357462173489,61.205008879465524,2.284738557921884
267,0.5040051023237757,146.77369596690968,283.8608567237854,23.194754740184525,0.045151710510253906,0.0005168859368903369,122,5,2,auto,100,True,"{'n_estimators': 122, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 100, 'bootstrap': True}",-5.940186651807112,-3.4783831829632836,-6.844332269415942,-2.7660936180028006,-4.996833204442013,-4.8051657853262295,1.5100580183700476,187,-0.8629664163211176,-0.9913546622008121,-0.8114146302894363,-1.0164335354397804,-0.9534461315469173,-0.9271230751596127,0.07784533316063272,0.4957894736842105,0.5131717597471022,0.49631190727081137,0.5163329820864068,0.49841938883034775,0.008875654646902126,122,0.946259220231823,0.9407426915986304,0.9433763497498024,0.9475902027916776,0.9404793257835133,0.9436895580310892,0.0028602764081738816,134.43132722917937,130.57676124463217,132.32889756460514,172.52722668325646,164.00426711287534,146.77369596690968,17.795864057207464,270,58.58878501732032,60.723499188182814,58.5444202410305,56.700594553794616,57.94159162888932,58.49977812584351,1.304107679571191
195,0.5040042149631191,141.065017644129,14.416203927993774,0.9523990833346055,0.07767043113708497,0.005214574298633993,200,5,1,log2,57,False,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 57, 'bootstrap': False}",-5.849440021258474,-3.4586000824091148,-6.865525269816248,-2.7775559615151892,-4.887840810702886,-4.767792429140383,1.5006586551315133,126,-0.05996529983707013,-0.07793699948354826,-0.0545649173116297,-0.07228958128190942,-0.07135171482363897,-0.0672217025475593,0.008607061955142435,0.5,0.505795574288725,0.49631190727081137,0.5184404636459431,0.4994731296101159,0.007840284610216346,123,0.9860379346680717,0.9855148801685542,0.9839346852778509,0.9870950750592573,0.9857782459836714,0.9856721642314812,0.0010211060635402123,124.35284960428635,120.37811111243472,125.8253050030335,176.0451693903843,158.72365311050618,141.065017644129,22.24828949178611,333,12.459970292854246,13.119003852876318,11.319004867977323,10.993267563116223,12.081694048808103,11.994588125126441,0.7677935058380504
38,0.5040037712827907,428.88872524785904,166.58999395370483,18.30113269078261,0.01631450653076172,0.0007191456083824828,41,10,4,auto,81,False,"{'n_estimators': 41, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 81, 'bootstrap': False}",-8.474371138659432,-7.022498958161477,-10.45858278729011,-7.640709945978484,-9.262194979340364,-8.571671561885974,1.2094088821728337,400,-0.9844145029629404,-1.1011202654244636,-0.9357184518656304,-1.1550226278017826,-1.0711795152149184,-1.049491072653947,0.07931209287689601,0.5021052631578947,0.5100105374077977,0.5163329820864068,0.48366701791359323,0.5079030558482613,0.011139865072279041,124,0.8977871443624869,0.8954437713984725,0.8941269423228865,0.8933368448775348,0.8941269423228865,0.8949643290568534,0.0015652021624720253,289.6088952347839,404.7199553427202,364.42259236498273,646.2456396075962,439.4465436892118,428.88872524785904,119.5779064261438,85,129.4075055131831,148.943015551402,124.12255287393026,118.09525956520477,123.7120975363587,128.85608620801577,10.662561990553376
193,0.5040037712827907,428.45202004539794,744.6054587364197,81.69412719555442,0.06476616859436035,0.003090741844766893,183,10,4,auto,62,False,"{'n_estimators': 183, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 62, 'bootstrap': False}",-8.488101447302238,-7.032093691752937,-10.457105146316772,-7.630387763235137,-9.248667007945091,-8.571271011310435,1.2063565811929737,399,-0.9844145029629404,-1.1011202654244638,-0.9357185919079167,-1.1578313781577778,-1.0719036264122936,-1.0501976729730784,0.08010263264908168,0.5021052631578947,0.5110642781875658,0.5131717597471022,0.4857744994731296,0.5079030558482613,0.009849039284797714,124,0.8977871443624869,0.8954437713984725,0.8941269423228865,0.8904398209112457,0.893600210692652,0.8942795779375488,0.0024036197763022326,290.4729201107862,405.3781200064595,363.8708367833535,647.7678684690785,434.7703548573122,428.45202004539794,119.90056616871543,90,129.4075055131831,148.943015551402,124.12255287393026,119.82034330821666,124.64004316532396,129.3866920824112,10.239209805845233
367,0.5040037712827907,428.52283233873993,419.52403292655947,46.051282359684045,0.03684072494506836,0.0015563611989018488,103,10,4,auto,76,False,"{'n_estimators': 103, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 76, 'bootstrap': False}",-8.50646439436068,-7.0331788108089635,-10.459123701135297,-7.649490576359053,-9.250140966657208,-8.57967968986424,1.2036698343382608,403,-0.9844145029629404,-1.1011202654244638,-0.9357202113759859,-1.1550226278017826,-1.0711795152149184,-1.0494914245560183,0.07931158807744897,0.5021052631578947,0.512118018967334,0.5131717597471022,0.48472075869336145,0.5079030558482613,0.010397464649757313,124,0.8977871443624869,0.8954437713984725,0.8941269423228865,0.8933368448775348,0.8941269423228865,0.8949643290568534,0.0015652021624720253,290.5707767684464,405.30652311068565,364.1852901163281,648.0580779933325,434.493493704907,428.52283233873993,119.95037213050601,89,129.4075055131831,148.943015551402,124.1225528739303,118.09525956520474,123.7120975363587,128.85608620801577,10.662561990553378
273,0.5040035494426266,430.9342409037754,32.5164222240448,3.449679403757477,0.00512537956237793,0.00015597784414562389,8,10,4,auto,67,False,"{'n_estimators': 8, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 67, 'bootstrap': False}",-8.532816900407273,-7.024157535185476,-10.46936756302022,-7.6336555430062925,-9.293457434630565,-8.590690995249966,1.2162729680310622,406,-0.9844145029629405,-1.1011202654244636,-0.935724591566431,-1.1551439583173437,-1.0711795152149184,-1.0495165666972195,0.079342628174156,0.5031578947368421,0.5110642781875658,0.5142255005268704,0.48366701791359323,0.5079030558482613,0.010805905525208473,127,0.8977871443624869,0.8954437713984725,0.8941269423228865,0.8933368448775348,0.8941269423228865,0.8949643290568534,0.0015652021624720253,292.73914879534385,404.15902435602754,363.7643131445189,645.926354640008,448.0823635829787,430.9342409037754,119.0313084691709,82,129.4075055131831,148.943015551402,124.12255287393027,118.21389234670096,123.7120975363587,128.879812764315,10.638695656985158
