,mean_test_dir_acc,mean_test_mape,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tol,param_kernel,param_gamma,param_epsilon,param_C,params,split0_test_neg_mse,split1_test_neg_mse,split2_test_neg_mse,split3_test_neg_mse,split4_test_neg_mse,mean_test_neg_mse,std_test_neg_mse,rank_test_neg_mse,split0_train_neg_mse,split1_train_neg_mse,split2_train_neg_mse,split3_train_neg_mse,split4_train_neg_mse,mean_train_neg_mse,std_train_neg_mse,split0_test_dir_acc,split1_test_dir_acc,split2_test_dir_acc,split3_test_dir_acc,split4_test_dir_acc,std_test_dir_acc,rank_test_dir_acc,split0_train_dir_acc,split1_train_dir_acc,split2_train_dir_acc,split3_train_dir_acc,split4_train_dir_acc,mean_train_dir_acc,std_train_dir_acc,split0_test_mape,split1_test_mape,split2_test_mape,split3_test_mape,split4_test_mape,mean_test_mape,std_test_mape,rank_test_mape,split0_train_mape,split1_train_mape,split2_train_mape,split3_train_mape,split4_train_mape,mean_train_mape,std_train_mape
439,0.5143271033220563,106.56645739684457,1.5916122436523437,0.012804889400351117,0.25960454940795896,0.013263571788507155,1e-05,rbf,0.001,0.001,1e-10,"{'tol': 1e-05, 'kernel': 'rbf', 'gamma': 0.001, 'epsilon': 0.001, 'C': 1e-10}",-5.743629460797616,-3.4055630073033947,-6.76773245330529,-2.6777118291184254,-4.689368498751605,-4.656801049855266,1.491353667403971,311,-4.382655152587064,-4.967124915274393,-4.128846963915311,-5.151973242497035,-4.647600844559777,-4.655640223766715,0.37295195343514326,0.5178947368421053,0.530031612223393,0.5026343519494204,0.5089567966280295,0.512118018967334,0.009271464728962814,10,0.5134351949420443,0.5104029496971293,0.5172504608901765,0.5156702659994733,0.5148801685541217,0.514327808016589,0.002317346169539737,99.4982695169294,101.28545525567301,105.88888165248423,120.6364356393673,105.52324491976894,106.56645739684457,7.447952100108771,272,104.67750449900673,103.36985987797085,107.14756581789206,104.97651044382799,105.88183406351843,105.21065494044322,1.2593414678278008
438,0.5143271033220563,106.56646054694644,1.7307676315307616,0.0363930522734954,0.26264262199401855,0.008359126999394095,1e-05,rbf,1,0.001,1e-06,"{'tol': 1e-05, 'kernel': 'rbf', 'gamma': 1, 'epsilon': 0.001, 'C': 1e-06}",-5.743629458173121,-3.405563007315051,-6.767732453256586,-2.6777118291079707,-4.6893684987605475,-4.656801049322655,1.4913536670085195,303,-4.382652321705888,-4.967121907494277,-4.12884415104744,-5.151970105640581,-4.647597902860108,-4.655637277749659,0.3729518378356314,0.5178947368421053,0.530031612223393,0.5026343519494204,0.5089567966280295,0.512118018967334,0.009271464728962814,10,0.5134351949420443,0.5104029496971293,0.5172504608901765,0.5156702659994733,0.5148801685541217,0.514327808016589,0.002317346169539737,99.49828533058584,101.28545525316099,105.88888163615131,120.63643560215735,105.5232449126768,106.56646054694644,7.447949085437685,264,104.67721897666806,103.36950682429718,107.14721111334336,104.97622748446929,105.8814915944826,105.2103311986521,1.259333764202955
434,0.5143271033220563,103.57268587548758,1.551342248916626,0.023641794330459556,0.24812326431274415,0.009602780634286151,0.1,rbf,1e-07,0.01,0.001,"{'tol': 0.1, 'kernel': 'rbf', 'gamma': 1e-07, 'epsilon': 0.01, 'C': 0.001}",-5.744214307384531,-3.4077975193411723,-6.765749359519974,-2.6721674501493373,-4.6890665277122165,-4.655799032821447,1.4919749964846647,18,-4.381883862228024,-4.966239480124885,-4.127458694783577,-5.151164577516322,-4.646492636757366,-4.654647850282035,0.3730987297146721,0.5178947368421053,0.530031612223393,0.5026343519494204,0.5089567966280295,0.512118018967334,0.009271464728962814,10,0.5134351949420443,0.5104029496971293,0.5172504608901765,0.5156702659994733,0.5148801685541217,0.514327808016589,0.002317346169539737,99.00690826998643,99.69892929745792,103.07803875308007,113.00248413426255,103.07706892265097,103.57268587548758,5.005271667143839,483,101.45998219572179,100.44200727658598,103.48435609201687,102.64891036687827,103.48453998783957,102.3039591838085,1.1904000399601158
432,0.5143271033220563,106.56962794356056,1.5935121536254884,0.01409666366246497,0.25536813735961916,0.01107653600089866,1e-08,rbf,1e-10,1e-10,1e-06,"{'tol': 1e-08, 'kernel': 'rbf', 'gamma': 1e-10, 'epsilon': 1e-10, 'C': 1e-06}",-5.743632217253519,-3.405557006685525,-6.767710301902391,-2.6777224961137476,-4.689377077196708,-4.656799819830378,1.4913460116152504,289,-4.382627479170892,-4.967130031920873,-4.128830037461971,-5.1519755065640105,-4.647621446898998,-4.6556369004033495,0.3729621550149021,0.5178947368421053,0.530031612223393,0.5026343519494204,0.5089567966280295,0.512118018967334,0.009271464728962814,10,0.5134351949420443,0.5104029496971293,0.5172504608901765,0.5156702659994733,0.5148801685541217,0.514327808016589,0.002317346169539737,99.48283924757068,101.29173403145582,105.86138219271521,120.65026842842938,105.56191581763177,106.56962794356056,7.454666597581727,170,104.59568482300352,103.38191328758306,107.11351606584894,104.98098598596602,105.91925371650393,105.19827077578111,1.2567782586632639
431,0.5143271033220563,105.14192493190475,0.894460391998291,0.007655881937543876,0.13454022407531738,0.006603355377799409,1e-09,rbf,1,1,0.001,"{'tol': 1e-09, 'kernel': 'rbf', 'gamma': 1, 'epsilon': 1, 'C': 0.001}",-5.744293131747283,-3.407305256355848,-6.765726130767122,-2.6775137866123457,-4.689074907177172,-4.6567826425319545,1.4906417030029444,139,-4.379459383287586,-4.963756588388946,-4.12508561482939,-5.149234783099234,-4.644111274448206,-4.652329528810673,0.37320596083932195,0.5178947368421053,0.530031612223393,0.5026343519494204,0.5089567966280295,0.512118018967334,0.009271464728962814,10,0.5134351949420443,0.5104029496971293,0.5172504608901765,0.5156702659994733,0.5148801685541217,0.514327808016589,0.002317346169539737,98.9838925822893,99.93708580742215,103.0402611028205,120.37892125568447,103.36946391130735,105.14192493190475,7.806873620362382,454,101.23897813514844,100.88768709148206,103.40377594615488,104.86701077939512,103.74379393165415,102.82824917676695,1.5243074350935208
430,0.5143271033220563,106.05477981472049,1.503711223602295,0.02186277017104309,0.24422779083251953,0.009319604785846473,1e-05,rbf,0.0001,0.1,1e-05,"{'tol': 1e-05, 'kernel': 'rbf', 'gamma': 0.0001, 'epsilon': 0.1, 'C': 1e-05}",-5.743625939850783,-3.405193586391426,-6.767185880760538,-2.676046815422316,-4.689320088894135,-4.6562744622638395,1.4917021926161296,60,-4.3829041303862395,-4.967495491657857,-4.12843473918493,-5.151648953137437,-4.647481380883992,-4.655592939050091,0.3730081829844851,0.5178947368421053,0.530031612223393,0.5026343519494204,0.5089567966280295,0.512118018967334,0.009271464728962814,10,0.5134351949420443,0.5104029496971293,0.5172504608901765,0.5156702659994733,0.5148801685541217,0.514327808016589,0.002317346169539737,99.6356053579839,101.71674714253814,105.17894418999391,118.44240627972422,105.30019610336223,106.05477981472049,6.5546029967708845,406,105.37198316720504,104.208005619931,106.27974333798743,104.27994633471016,105.6620527469128,105.16034624134927,0.8039410576511041
428,0.5143271033220563,106.56937968463276,1.6037343978881835,0.008501370640218492,0.2583805561065674,0.011366194336121026,0.0001,rbf,1e-06,1e-06,0.001,"{'tol': 0.0001, 'kernel': 'rbf', 'gamma': 1e-06, 'epsilon': 1e-06, 'C': 0.001}",-5.743633067128237,-3.405556831418515,-6.767710247608049,-2.677721531599161,-4.689376617362285,-4.65679965902325,1.4913464035071045,214,-4.382626379120642,-4.967129381215348,-4.128828951090807,-5.151974793369747,-4.6476203234611395,-4.655635965651537,0.37296232927419887,0.5178947368421053,0.530031612223393,0.5026343519494204,0.5089567966280295,0.512118018967334,0.009271464728962814,10,0.5134351949420443,0.5104029496971293,0.5172504608901765,0.5156702659994733,0.5148801685541217,0.514327808016589,0.002317346169539737,99.48279549002133,101.29174925008309,105.86122171553886,120.64937683146262,105.5617551360579,106.56937968463276,7.454343339903527,239,104.59549005924596,103.38173403212669,107.11316983532623,104.98078353453471,105.91896362365073,105.19802821697685,1.256716939363957
427,0.5143271033220563,106.54536067770778,1.6249083042144776,0.0175110735133348,0.26238317489624025,0.006544767841847982,1e-05,rbf,1e-05,1e-10,0.01,"{'tol': 1e-05, 'kernel': 'rbf', 'gamma': 1e-05, 'epsilon': 1e-10, 'C': 0.01}",-5.743716328477702,-3.4055396570836503,-6.767705747192093,-2.6776264647846144,-4.689331805804617,-4.6567840006685355,1.4913851832441665,145,-4.3825222338357435,-4.967065069383644,-4.128721744491193,-5.151904391482007,-4.6475094537309545,-4.655544578584708,0.3729788579887639,0.5178947368421053,0.530031612223393,0.5026343519494204,0.5089567966280295,0.512118018967334,0.009271464728962814,10,0.5134351949420443,0.5104029496971293,0.5172504608901765,0.5156702659994733,0.5148801685541217,0.514327808016589,0.002317346169539737,99.48083351240683,101.29322234537774,105.84546917610515,120.56145918622062,105.54581916842862,106.54536067770778,7.422027349374684,321,104.58875308345637,103.36408132473791,107.0790622096497,104.96073192504211,105.89031224168237,105.17658815691371,1.249490663720297
426,0.5143271033220563,106.54398110246157,1.6041886806488037,0.010879239825169624,0.2529327392578125,0.013814865918412007,0.0001,rbf,1e-08,1e-09,10,"{'tol': 0.0001, 'kernel': 'rbf', 'gamma': 1e-08, 'epsilon': 1e-09, 'C': 10}",-5.743716913202858,-3.405540612667473,-6.7677046290394856,-2.6776233310849005,-4.689330767863856,-4.656783250771714,1.491385618793981,140,-4.382522297315091,-4.967064088115784,-4.128721243173516,-5.151903723997579,-4.647508308069711,-4.655543932134336,0.3729786536783622,0.5178947368421053,0.530031612223393,0.5026343519494204,0.5089567966280295,0.512118018967334,0.009271464728962814,10,0.5134351949420443,0.5104029496971293,0.5172504608901765,0.5156702659994733,0.5148801685541217,0.514327808016589,0.002317346169539737,99.48113584327291,101.29211253768786,105.84495714750857,120.55747722982355,105.54422275401501,106.54398110246157,7.420675596377704,330,104.5903279397627,103.36177527347613,107.07842762052518,104.95957942675295,105.88866712088671,105.17575547628073,1.2496708336652969
424,0.5143271033220563,106.56962794355063,1.6051774501800538,0.01362938047899425,0.24890398979187012,0.0014467211640318174,0.0001,rbf,1e-07,1e-07,1e-10,"{'tol': 0.0001, 'kernel': 'rbf', 'gamma': 1e-07, 'epsilon': 1e-07, 'C': 1e-10}",-5.743632217253446,-3.405557006685517,-6.7677103019023965,-2.6777224961136996,-4.689377077196751,-4.656799819830361,1.4913460116152553,266,-4.382627479170965,-4.967130031920951,-4.12883003746207,-5.151975506564047,-4.647621446899099,-4.655636900403426,0.3729621550148858,0.5178947368421053,0.530031612223393,0.5026343519494204,0.5089567966280295,0.512118018967334,0.009271464728962814,10,0.5134351949420443,0.5104029496971293,0.5172504608901765,0.5156702659994733,0.5148801685541217,0.514327808016589,0.002317346169539737,99.48283924756092,101.29173403147888,105.86138219272993,120.65026842833433,105.56191581764898,106.56962794355063,7.454666597543664,195,104.59568482294867,103.38191328764611,107.11351606588045,104.98098598592716,105.91925371653268,105.19827077578702,1.2567782586645426
423,0.5143271033220563,106.56645770026098,1.4384871959686278,0.016470325669990866,0.24487504959106446,0.005453896854740216,1e-09,rbf,10,0.001,1e-07,"{'tol': 1e-09, 'kernel': 'rbf', 'gamma': 10, 'epsilon': 0.001, 'C': 1e-07}",-5.743629460496038,-3.4055630073150533,-6.7677324532565875,-2.6777118291079716,-4.689368498760547,-4.656801049787239,1.491353667347086,305,-4.382654869559481,-4.967124614545755,-4.128846682692334,-5.151972928853236,-4.647600550454641,-4.655639929221089,0.37295194186740965,0.5178947368421053,0.530031612223393,0.5026343519494204,0.5089567966280295,0.512118018967334,0.009271464728962814,10,0.5134351949420443,0.5104029496971293,0.5172504608901765,0.5156702659994733,0.5148801685541217,0.514327808016589,0.002317346169539737,99.49827109715915,101.28545525316028,105.88888163615098,120.63643560215786,105.52324491267662,106.56645770026098,7.447951786971404,267,104.67747593910983,103.36982457781802,107.14753034177795,104.97648213593662,105.88179981625802,105.2106225621801,1.259340695219722
462,0.5143271033220563,105.17970421960472,0.796633243560791,0.021043322902697132,0.12485809326171875,0.0053630674874648844,1e-10,rbf,1e-07,1,1e-07,"{'tol': 1e-10, 'kernel': 'rbf', 'gamma': 1e-07, 'epsilon': 1, 'C': 1e-07}",-5.744269577213479,-3.4073021670434773,-6.765726130766163,-2.677652469092622,-4.6890749071749775,-4.656805050258144,1.4906019562283317,328,-4.381869917027089,-4.966320470606015,-4.127445218389591,-5.151960686000807,-4.646602183227865,-4.654839695050273,0.3733295711597712,0.5178947368421053,0.530031612223393,0.5026343519494204,0.5089567966280295,0.512118018967334,0.009271464728962814,10,0.5134351949420443,0.5104029496971293,0.5172504608901765,0.5156702659994733,0.5148801685541217,0.514327808016589,0.002317346169539737,98.99061322692435,99.93879420155709,103.04026110241718,120.55938865380757,103.3694639133174,105.17970421960472,7.876050599720639,443,101.32140131510651,100.91629488618521,103.4294625964418,104.95158495791219,103.7695642072344,102.87766159257603,1.527745931453055
463,0.5143271033220563,106.5636136869914,1.727508544921875,0.03940538463050083,0.2780322074890137,0.011139065085027601,1e-05,rbf,1,0.0001,1e-07,"{'tol': 1e-05, 'kernel': 'rbf', 'gamma': 1, 'epsilon': 0.0001, 'C': 1e-07}",-5.743632217253436,-3.4055570066855183,-6.7677103019023965,-2.677699310779651,-4.689377077196755,-4.656795182763552,1.4913521652092363,171,-4.382627193215205,-4.967129731137255,-4.128829756168104,-5.151970274851298,-4.6476211527218405,-4.65563562161874,0.3729608348951608,0.5178947368421053,0.530031612223393,0.5026343519494204,0.5089567966280295,0.512118018967334,0.009271464728962814,10,0.5134351949420443,0.5104029496971293,0.5172504608901765,0.5156702659994733,0.5148801685541217,0.514327808016589,0.002317346169539737,99.48283924756137,101.29173403147873,105.8613821927316,120.62019714553476,105.5619158176506,106.5636136869914,7.443307705372136,293,104.59564763371671,103.38187773256682,107.11348059605751,104.97122817951288,105.91921946967129,105.19629072230505,1.2571207381278338
465,0.5143271033220563,106.56962546801438,1.5662380695343017,0.009875365884674287,0.2560765743255615,0.009702071946011505,1e-05,rbf,1e-07,1e-08,0.0001,"{'tol': 1e-05, 'kernel': 'rbf', 'gamma': 1e-07, 'epsilon': 1e-08, 'C': 0.0001}",-5.743632225758558,-3.4055570049239874,-6.767710301344649,-2.6777224864986806,-4.689377072592315,-4.656799818223638,1.491346015524374,231,-4.382627468159306,-4.967130025419826,-4.128830026590293,-5.151975499438338,-4.647621435662523,-4.655636891054057,0.37296215676404937,0.5178947368421053,0.530031612223393,0.5026343519494204,0.5089567966280295,0.512118018967334,0.009271464728962814,10,0.5134351949420443,0.5104029496971293,0.5172504608901765,0.5156702659994733,0.5148801685541217,0.514327808016589,0.002317346169539737,99.48283880619601,101.29173419188058,105.86138057773033,120.65025955232558,105.56191421193932,106.56962546801438,7.454663379782029,227,104.5956828550753,103.38191150940543,107.11351259094009,104.98098397564746,105.9192508157163,105.19826834935691,1.256777638942598
481,0.5143271033220563,106.56962770483287,1.6355953693389893,0.026706285230465334,0.26073708534240725,0.009462539256198327,1e-06,rbf,0.0001,1e-07,1e-08,"{'tol': 1e-06, 'kernel': 'rbf', 'gamma': 0.0001, 'epsilon': 1e-07, 'C': 1e-08}",-5.743632218042472,-3.405557006523108,-6.767710301922969,-2.6777224951826053,-4.689377076799551,-4.656799819694141,1.4913460120087183,237,-4.382627478120686,-4.967130031275841,-4.128830036402772,-5.151975505858628,-4.647621445805755,-4.655636899492737,0.3729621551770849,0.5178947368421053,0.530031612223393,0.5026343519494204,0.5089567966280295,0.512118018967334,0.009271464728962814,10,0.5134351949420443,0.5104029496971293,0.5172504608901765,0.5156702659994733,0.5148801685541217,0.514327808016589,0.002317346169539737,99.4828392063664,101.29173404369386,105.86138204581353,120.65026757062675,105.56191565766386,106.56962770483287,7.454666286749543,220,104.59568464342213,103.38191311909782,107.11351573681111,104.9809857817344,105.91925343695094,105.19827054360329,1.2567781992857225
498,0.5143271033220563,106.82155251669101,1.2384232521057128,0.026466848318517255,0.18366193771362305,0.010219918611130915,1,rbf,1,1e-09,1e-05,"{'tol': 1, 'kernel': 'rbf', 'gamma': 1, 'epsilon': 1e-09, 'C': 1e-05}",-5.743635439639084,-3.4052164308418327,-6.767703394351713,-2.6786226255704046,-4.6892710274099425,-4.656889783562595,1.4911623584136333,348,-4.383016808976693,-4.9674408839652,-4.1287981257128825,-5.152144639439745,-4.647324505325686,-4.65574499268404,0.37301246771311136,0.5178947368421053,0.530031612223393,0.5026343519494204,0.5089567966280295,0.512118018967334,0.009271464728962814,10,0.5134351949420443,0.5104029496971293,0.5172504608901765,0.5156702659994733,0.5148801685541217,0.514327808016589,0.002317346169539737,99.71513073936003,101.68555566520226,105.85278555386661,121.80771240359181,105.04657822143434,106.82155251669101,7.81733618912047,140,105.72664838335741,104.14984546876869,107.10237119365236,105.36026085736638,105.41311130518136,105.55044744166523,0.9440584877589188
496,0.5143271033220563,106.30988710652252,1.610124158859253,0.01702467845931807,0.24994616508483886,0.011284521014584069,1e-08,rbf,0.1,0.01,0.001,"{'tol': 1e-08, 'kernel': 'rbf', 'gamma': 0.1, 'epsilon': 0.01, 'C': 0.001}",-5.743622337745563,-3.405565812501496,-6.767583645252998,-2.6768484374668375,-4.689348477618089,-4.656593742116997,1.491539122082723,78,-4.379904605205351,-4.9641016808381915,-4.125916022252298,-5.14865661661185,-4.644659940804086,-4.6526477731423554,0.3728075342415802,0.5178947368421053,0.530031612223393,0.5026343519494204,0.5089567966280295,0.512118018967334,0.009271464728962814,10,0.5134351949420443,0.5104029496971293,0.5172504608901765,0.5156702659994733,0.5148801685541217,0.514327808016589,0.002317346169539737,99.55910379721564,101.26908844944565,105.71166394099664,119.48295654183273,105.526622803122,106.30988710652252,7.006908857158937,391,104.63344894816784,102.97150449596654,106.54411489825452,104.34537486363726,105.52326219701023,104.80354108060729,1.195223942483408
493,0.5143271033220563,106.50661131538213,1.6856425285339356,0.03171237675065208,0.2747889518737793,0.023483292476024674,0.01,rbf,1,0.001,1e-09,"{'tol': 0.01, 'kernel': 'rbf', 'gamma': 1, 'epsilon': 0.001, 'C': 1e-09}",-5.743625334733831,-3.4056549692084834,-6.767653375453229,-2.6776004434192577,-4.689370133198584,-4.656780851202677,1.4913448203194655,138,-4.38271268222933,-4.967049613845311,-4.128786627268626,-5.151949736994963,-4.647604780014905,-4.655620688070627,0.3729417280677149,0.5178947368421053,0.530031612223393,0.5026343519494204,0.5089567966280295,0.512118018967334,0.009271464728962814,10,0.5134351949420443,0.5104029496971293,0.5172504608901765,0.5156702659994733,0.5148801685541217,0.514327808016589,0.002317346169539737,99.52953494542399,101.19099002938992,105.79022832437892,120.4917639112058,105.53053936651196,106.50661131538213,7.402510905037087,345,104.84488783163823,103.19065552352471,107.02581907253641,104.92983441896936,105.88900370613604,105.17604011056093,1.2682295004951758
492,0.5143271033220563,106.56962794355309,1.3839965343475342,0.015044728411877577,0.23904786109924317,0.010103139375537798,1e-08,rbf,10,1e-06,1e-08,"{'tol': 1e-08, 'kernel': 'rbf', 'gamma': 10, 'epsilon': 1e-06, 'C': 1e-08}",-5.743632217253436,-3.4055570066855183,-6.7677103019023965,-2.6777224961137094,-4.689377077196755,-4.656799819830363,1.4913460116152513,267,-4.382627450575398,-4.9671300018425875,-4.128830009332682,-5.1519754751950115,-4.647621417481383,-4.655636870885412,0.37296215390085485,0.5178947368421053,0.530031612223393,0.5026343519494204,0.5089567966280295,0.512118018967334,0.009271464728962814,10,0.5134351949420443,0.5104029496971293,0.5172504608901765,0.5156702659994733,0.5148801685541217,0.514327808016589,0.002317346169539737,99.48283924756137,101.29173403147871,105.86138219273158,120.65026842834318,105.5619158176506,106.56962794355309,7.454666597546871,177,104.59568110402695,103.38190973213943,107.11351251890098,104.98098314957171,105.91925029184883,105.19826735929757,1.2567782670771543
491,0.5143271033220563,106.56724074178283,1.5796135425567628,0.034461487175884695,0.248116397857666,0.006998493455056698,1e-08,rbf,0.0001,1e-08,0.0001,"{'tol': 1e-08, 'kernel': 'rbf', 'gamma': 0.0001, 'epsilon': 1e-08, 'C': 0.0001}",-5.74364010903506,-3.4055553830284606,-6.767710508748403,-2.6777131859100423,-4.689373106094177,-4.6567984585632285,1.4913499465239886,204,-4.382616977353308,-4.967123581312133,-4.12881944521383,-5.151968453507267,-4.6476105142222925,-4.6556277943217665,0.37296377704148503,0.5178947368421053,0.530031612223393,0.5026343519494204,0.5089567966280295,0.512118018967334,0.009271464728962814,10,0.5134351949420443,0.5104029496971293,0.5172504608901765,0.5156702659994733,0.5148801685541217,0.514327808016589,0.002317346169539737,99.48242729815058,101.29185618288368,105.85991301251454,120.64169126476743,105.5603159505979,106.56724074178283,7.451558647034592,250,104.59388953767312,103.38022778702465,107.11022533794616,104.97894403838536,105.91645787029597,105.19594891426505,1.256184477135988
489,0.5143271033220563,102.31382891306876,3.4683886528015138,0.15209102481988393,0.26641111373901366,0.010762275728585697,1e-05,rbf,1,1e-10,10,"{'tol': 1e-05, 'kernel': 'rbf', 'gamma': 1, 'epsilon': 1e-10, 'C': 10}",-5.74456736853115,-3.408481693289191,-6.765019950396584,-2.6709208898226784,-4.689541551286248,-4.6557062906651705,1.492039521633355,12,-0.0128083049335648,-0.022563570987878288,-0.013316387908486757,-0.024258343376541508,-0.02369701175267755,-0.01932872379182978,0.00514803594008425,0.5178947368421053,0.530031612223393,0.5026343519494204,0.5089567966280295,0.512118018967334,0.009271464728962814,10,0.9944678609062171,0.9931524888069528,0.9915722939162497,0.9915722939162497,0.99341585462207,0.9928361584335479,0.0011218977289941595,98.91297311318175,99.49165720419025,101.6391829396787,111.1525106833088,100.3728206249843,102.31382891306876,4.513877028130409,491,0.04052437794254909,0.0593714546108806,0.03311667853799785,0.06408922015067263,0.06090321490901339,0.051600989230222716,0.012387320176039319
486,0.5143271033220563,106.56645764038547,1.5611273288726806,0.012714023064865321,0.2507926940917969,0.010314269082301085,1e-09,rbf,1e-07,0.001,1e-05,"{'tol': 1e-09, 'kernel': 'rbf', 'gamma': 1e-07, 'epsilon': 0.001, 'C': 1e-05}",-5.743629461590675,-3.4055630071057057,-6.767732453609029,-2.677711829344045,-4.689368498386152,-4.656801050007121,1.4913536675772396,312,-4.382655151656373,-4.9671249147219045,-4.128846963211044,-5.1519732420774735,-4.647600843714678,-4.655640223076295,0.37295195357002825,0.5178947368421053,0.530031612223393,0.5026343519494204,0.5089567966280295,0.512118018967334,0.009271464728962814,10,0.5134351949420443,0.5104029496971293,0.5172504608901765,0.5156702659994733,0.5148801685541217,0.514327808016589,0.002317346169539737,99.49826952683176,101.28545531058502,105.88888198128865,120.63643626177081,105.52324512145108,106.56645764038547,7.447952313967137,269,104.67750458281043,103.36985978696931,107.14756609142538,104.97651073367334,105.88183414780856,105.2106550685374,1.2593415696830939
485,0.5143271033220563,102.31380927859027,5.143908071517944,0.3449829177125744,0.2700199604034424,0.01131249071011557,1e-10,rbf,1,1e-05,10,"{'tol': 1e-10, 'kernel': 'rbf', 'gamma': 1, 'epsilon': 1e-05, 'C': 10}",-5.744567379252203,-3.408481711149491,-6.765019944094451,-2.670920854813705,-4.6895415608645905,-4.655706290034888,1.4920395277879028,10,-0.012808304868536504,-0.022563570615333622,-0.0133163870880797,-0.024258342694565865,-0.0236970106380085,-0.01932872318090484,0.0051480357815917215,0.5178947368421053,0.530031612223393,0.5026343519494204,0.5089567966280295,0.512118018967334,0.009271464728962814,10,0.9944678609062171,0.9931524888069528,0.9915722939162497,0.9915722939162497,0.99341585462207,0.9928361584335479,0.0011218977289941595,98.91297055910132,99.49165376195452,101.6391667994042,111.15245747116124,100.37279780133008,102.31380927859027,4.5138594496875735,495,0.04350422741567823,0.06204540380428093,0.035995169176196475,0.06656017269457919,0.0636003573643465,0.054341066091016264,0.012234433920358825
483,0.5143271033220563,106.56961104949164,1.628570795059204,0.005143906513693755,0.2583651542663574,0.005065999590100564,1e-08,rbf,0.001,1e-05,1e-07,"{'tol': 1e-08, 'kernel': 'rbf', 'gamma': 0.001, 'epsilon': 1e-05, 'C': 1e-07}",-5.743632261655332,-3.4055569969770016,-6.767710332059932,-2.6777224288684796,-4.689377063588311,-4.656799816629811,1.491346046041222,224,-4.382627405638679,-4.967129974467045,-4.128829952298184,-5.151975443649907,-4.6476213635884145,-4.655636827928445,0.372962163854649,0.5178947368421053,0.530031612223393,0.5026343519494204,0.5089567966280295,0.512118018967334,0.009271464728962814,10,0.5134351949420443,0.5104029496971293,0.5172504608901765,0.5156702659994733,0.5148801685541217,0.514327808016589,0.002317346169539737,99.48283724635786,101.29173394228039,105.86137552315759,120.6502053068256,105.56190322883678,106.56961104949164,7.454643612512196,229,104.59567635604404,103.38190247526794,107.11349386839049,104.98096640606236,105.91923383896923,105.19825458894681,1.2567738267916004
480,0.5143271033220563,106.56648901379972,1.4307241439819336,0.012941033418770332,0.2475982666015625,0.010051822643352595,1e-05,rbf,10,0.001,1e-05,"{'tol': 1e-05, 'kernel': 'rbf', 'gamma': 10, 'epsilon': 0.001, 'C': 1e-05}",-5.743629434966219,-3.4055630073150533,-6.7677324532565875,-2.6777118291079716,-4.689368498760547,-4.656801044681275,1.4913536636260998,302,-4.3826268432811135,-4.967094837068272,-4.12881883468746,-5.1519418736031515,-4.64757142700373,-4.655610763128745,0.3729507975147174,0.5178947368421053,0.530031612223393,0.5026343519494204,0.5089567966280295,0.512118018967334,0.009271464728962814,10,0.5134351949420443,0.5104029496971293,0.5172504608901765,0.5156702659994733,0.5148801685541217,0.514327808016589,0.002317346169539737,99.49842766485285,101.28545525316028,105.88888163615098,120.63643560215786,105.52324491267662,106.56648901379972,7.447922070289312,262,104.67464935189868,103.36632928871967,107.14401882865094,104.97368096980182,105.87840937637596,105.20741756308942,1.259264489389811
467,0.5143271033220563,106.4895094140862,1.750278902053833,0.039743247767102315,0.25596394538879397,0.0013395001126662322,1e-08,rbf,1,1e-09,0.01,"{'tol': 1e-08, 'kernel': 'rbf', 'gamma': 1, 'epsilon': 1e-09, 'C': 0.01}",-5.743624656675843,-3.40561349659465,-6.7676727118268225,-2.6774649791951526,-4.68937395168749,-4.6567499591959916,1.4913931259456743,126,-4.354230499006613,-4.937104235596137,-4.100771777234112,-5.120652193560261,-4.618296083799464,-4.626210957839318,0.37181961042113354,0.5178947368421053,0.530031612223393,0.5026343519494204,0.5089567966280295,0.512118018967334,0.009271464728962814,10,0.5134351949420443,0.5104029496971293,0.5172504608901765,0.5156702659994733,0.5148801685541217,0.514327808016589,0.002317346169539737,99.53678965627452,101.23319127240794,105.81447626129,120.3152529495334,105.54783693092521,106.4895094140862,7.32752063890751,348,101.2344775638148,99.79315773683635,103.54285970225885,102.08351213102644,102.51470617622375,101.83374266203204,1.262559515220803
478,0.5143271033220563,106.5986448216681,1.6109396934509277,0.016296691644441988,0.2617297649383545,0.013329729706019079,1e-06,rbf,1e-07,1e-08,10,"{'tol': 1e-06, 'kernel': 'rbf', 'gamma': 1e-07, 'epsilon': 1e-08, 'C': 10}",-5.744490935510123,-3.4053839864120348,-6.767801331938806,-2.677579833032573,-4.688925857955295,-4.656836388969766,1.491561917398124,338,-4.381599818559042,-4.966510890591011,-4.127923699426307,-5.151452784329648,-4.646521078702147,-4.6548016543216315,0.37313085727803275,0.5178947368421053,0.530031612223393,0.5026343519494204,0.5089567966280295,0.512118018967334,0.009271464728962814,10,0.5134351949420443,0.5104029496971293,0.5172504608901765,0.5156702659994733,0.5148801685541217,0.514327808016589,0.002317346169539737,99.48122864221357,101.31313191961584,105.96809644988498,120.81496010050576,105.41580699612041,106.5986448216681,7.51657603417061,156,104.53943976831465,103.22395898469958,107.08056201780143,105.11998529459872,105.64682053535417,105.12215332015371,1.2691211000302751
