DATE,RETURN,ESS_MEAN,ESS_TOTAL,WESS_MEAN,WESS_TOTAL,NUM_EVENTS,NUM_POSITIVE_ESS,NUM_NEGATIVE_ESS,NUM_NEUTRAL_ESS,NUM_POSITIVE_WESS,NUM_NEGATIVE_WESS,NUM_NEUTRAL_WESS
2010-09-21,-2.5040221,-13.173913,-303.0,-6.073478,-139.69,23.0,3.0,20.0,0.0,3.0,16.0,4.0
2010-09-22,0.027408523,-1.5217391,-35.0,0.92130435,21.19,23.0,10.0,13.0,0.0,10.0,9.0,4.0
2010-09-23,0.57385045,3.4285715,96.0,2.8857143,80.8,28.0,15.0,7.0,6.0,13.0,7.0,8.0
2010-09-24,1.6618636,0.7777778,7.0,-7.3144445,-65.83,9.0,6.0,3.0,0.0,3.0,3.0,3.0
2010-09-27,0.829296,5.5,66.0,4.173333,50.08,12.0,6.0,4.0,2.0,6.0,4.0,2.0
2010-09-28,-0.4716372,-3.0,-54.0,2.4383333,43.89,18.0,6.0,12.0,0.0,6.0,6.0,6.0
2010-09-29,2.207882,6.821429,191.0,1.625,45.5,28.0,19.0,9.0,0.0,18.0,9.0,1.0
2010-09-30,2.6617541,13.741936,426.0,5.720645,177.34,31.0,26.0,4.0,1.0,16.0,4.0,11.0
2010-10-01,2.0060108,19.875,318.0,8.4,134.4,16.0,16.0,0.0,0.0,8.0,0.0,8.0
2010-10-04,-0.057259727,-9.846154,-128.0,-5.763077,-74.92,13.0,2.0,10.0,1.0,2.0,10.0,1.0
2010-10-05,1.7046559,3.8888888,70.0,1.8327777,32.99,18.0,10.0,8.0,0.0,10.0,8.0,0.0
2010-10-06,0.45772183,-1.5769231,-41.0,-3.3269231,-86.5,26.0,13.0,13.0,0.0,12.0,13.0,1.0
2010-10-07,-2.2729633,-8.25,-165.0,-7.1545,-143.09,20.0,7.0,13.0,0.0,6.0,12.0,2.0
2010-10-08,1.6097908,17.222221,155.0,12.697778,114.28,9.0,8.0,1.0,0.0,8.0,1.0,0.0
2010-10-11,-0.19412819,-18.0,-324.0,-10.271667,-184.89,18.0,1.0,17.0,0.0,1.0,14.0,3.0
2010-10-12,-0.6225226,-3.5185184,-95.0,4.7296295,127.7,27.0,6.0,18.0,3.0,6.0,2.0,19.0
2010-10-13,1.6515251,12.0,324.0,6.1785183,166.82,27.0,23.0,4.0,0.0,21.0,4.0,2.0
2010-10-14,-0.38614747,0.20689656,6.0,-3.1444829,-91.19,29.0,14.0,15.0,0.0,8.0,12.0,9.0
2010-10-15,-1.8055876,-12.176471,-207.0,-3.5547059,-60.43,17.0,3.0,14.0,0.0,2.0,5.0,10.0
2010-10-18,0.74262005,8.611111,155.0,4.937778,88.88,18.0,13.0,4.0,1.0,12.0,4.0,2.0
2010-10-19,-4.29261,-8.65625,-277.0,-1.6834375,-53.87,32.0,6.0,26.0,0.0,6.0,14.0,12.0
2010-10-20,2.9228086,4.268293,175.0,-1.2221951,-50.11,41.0,26.0,13.0,2.0,16.0,13.0,12.0
2010-10-21,-2.346366,-8.409091,-185.0,-6.1672726,-135.68,22.0,7.0,15.0,0.0,7.0,14.0,1.0
2010-10-22,1.389773,10.045455,221.0,2.8190908,62.02,22.0,15.0,3.0,4.0,12.0,3.0,7.0
2010-10-25,0.34733176,5.6296296,152.0,0.08444444,2.28,27.0,18.0,8.0,1.0,14.0,8.0,5.0
2010-10-26,0.7290433,-4.0,-68.0,-6.4635296,-109.88,17.0,7.0,10.0,0.0,7.0,10.0,0.0
2010-10-27,-0.851069,-9.0625,-290.0,-2.7484374,-87.95,32.0,7.0,25.0,0.0,7.0,16.0,9.0
2010-10-28,0.36563113,9.705882,165.0,6.070588,103.2,17.0,11.0,6.0,0.0,10.0,6.0,1.0
2010-10-29,-0.9165967,-6.3157897,-120.0,-1.2989473,-24.68,19.0,4.0,14.0,1.0,4.0,11.0,4.0
2010-11-01,0.60427064,18.82353,320.0,11.141765,189.41,17.0,16.0,0.0,1.0,14.0,0.0,3.0
2010-11-02,1.1627342,7.8,117.0,1.2753333,19.13,15.0,12.0,3.0,0.0,11.0,3.0,1.0
2010-11-03,0.64148474,8.333333,225.0,0.2748148,7.42,27.0,20.0,7.0,0.0,11.0,7.0,9.0
2010-11-04,2.3869157,18.647058,317.0,8.748823,148.73,17.0,16.0,1.0,0.0,11.0,1.0,5.0
2010-11-05,0.41536924,5.285714,37.0,-2.2742858,-15.92,7.0,5.0,2.0,0.0,5.0,2.0,0.0
2010-11-08,0.08433001,4.3157897,82.0,3.2626317,61.99,19.0,11.0,6.0,2.0,11.0,6.0,2.0
2010-11-09,-0.034460973,8.433333,253.0,5.3223333,159.67,30.0,18.0,9.0,3.0,17.0,9.0,4.0
2010-11-10,0.8351973,4.5185184,122.0,-2.1888888,-59.1,27.0,20.0,7.0,0.0,20.0,7.0,0.0
2010-11-11,0.0,3.15,63.0,-0.489,-9.78,20.0,11.0,9.0,0.0,7.0,9.0,4.0
2010-11-12,-3.3363457,-12.176471,-207.0,-0.2735294,-4.65,17.0,1.0,16.0,0.0,1.0,5.0,11.0
2010-11-15,-0.0039268816,-4.785714,-67.0,-4.754286,-66.56,14.0,8.0,6.0,0.0,8.0,6.0,0.0
2010-11-16,-3.0502932,-8.230769,-214.0,-2.5076923,-65.2,26.0,6.0,20.0,0.0,6.0,14.0,6.0
2010-11-17,-2.334832,-8.272727,-273.0,-0.01939394,-0.64,33.0,7.0,26.0,0.0,7.0,4.0,22.0
2010-11-18,1.786752,12.714286,267.0,3.9442856,82.83,21.0,18.0,3.0,0.0,11.0,2.0,8.0
2010-11-19,-0.28129414,-3.090909,-34.0,-3.6854546,-40.54,11.0,4.0,7.0,0.0,2.0,7.0,2.0
2010-11-22,-0.16780275,1.0,15.0,-0.26,-3.9,15.0,7.0,6.0,2.0,7.0,6.0,2.0
2010-11-23,-0.55545413,-4.366667,-131.0,1.154,34.62,30.0,7.0,20.0,3.0,7.0,11.0,12.0
2010-11-24,2.9514337,1.5625,50.0,-0.9909375,-31.71,32.0,18.0,12.0,2.0,14.0,12.0,6.0
2010-11-25,,4.8,24.0,2.202,11.01,5.0,3.0,2.0,0.0,3.0,2.0,0.0
2010-11-26,0.3950224,-14.115385,-367.0,-4.2153845,-109.6,26.0,1.0,24.0,1.0,1.0,12.0,13.0
2010-11-29,0.7311614,14.416667,173.0,10.456667,125.48,12.0,10.0,2.0,0.0,10.0,2.0,0.0
2010-11-30,-1.8958472,-11.714286,-328.0,-6.142857,-172.0,28.0,4.0,23.0,1.0,4.0,18.0,6.0
2010-12-01,3.0786068,-0.5,-16.0,-1.533125,-49.06,32.0,15.0,12.0,5.0,14.0,12.0,6.0
2010-12-02,1.4079098,4.8461537,63.0,2.0438461,26.57,13.0,9.0,4.0,0.0,8.0,4.0,1.0
2010-12-03,1.3547283,-3.142857,-44.0,-3.2057142,-44.88,14.0,7.0,7.0,0.0,7.0,7.0,0.0
2010-12-06,0.056019284,-5.785714,-81.0,-4.245714,-59.44,14.0,4.0,10.0,0.0,4.0,10.0,0.0
2010-12-07,-0.7190234,-10.586206,-307.0,-2.1955173,-63.67,29.0,6.0,23.0,0.0,6.0,10.0,13.0
2010-12-08,-0.44070357,-1.5806452,-49.0,3.173871,98.39,31.0,12.0,19.0,0.0,12.0,4.0,15.0
2010-12-09,0.056609116,9.0,126.0,6.8742857,96.24,14.0,7.0,3.0,4.0,7.0,2.0,5.0
2010-12-10,-0.6130809,0.95652175,22.0,-1.2526087,-28.81,23.0,14.0,9.0,0.0,13.0,9.0,1.0
2010-12-13,0.30607253,13.761905,289.0,2.437619,51.19,21.0,19.0,2.0,0.0,12.0,2.0,7.0
2010-12-14,-0.3277765,-2.612903,-81.0,-2.3529031,-72.94,31.0,13.0,18.0,0.0,11.0,16.0,4.0
2010-12-15,0.37290287,0.33333334,14.0,1.5852381,66.58,42.0,20.0,22.0,0.0,19.0,11.0,12.0
2010-12-16,-1.0772911,-8.941176,-152.0,-2.8335295,-48.17,17.0,4.0,12.0,1.0,4.0,7.0,6.0
2010-12-17,0.35281435,-5.0666666,-76.0,-5.8033333,-87.05,15.0,8.0,7.0,0.0,8.0,7.0,0.0
2010-12-20,0.24901077,3.59375,115.0,2.4671874,78.95,32.0,18.0,12.0,2.0,18.0,12.0,2.0
2010-12-21,0.6967103,17.473684,332.0,11.639474,221.15,19.0,15.0,2.0,2.0,15.0,2.0,2.0
2010-12-22,0.59175074,14.363636,316.0,6.9881816,153.74,22.0,18.0,3.0,1.0,18.0,3.0,1.0
2010-12-23,1.1180722,9.0,144.0,0.101875,1.63,16.0,13.0,3.0,0.0,13.0,3.0,0.0
2010-12-24,,-4.3333335,-26.0,-6.405,-38.43,6.0,2.0,3.0,1.0,2.0,3.0,1.0
2010-12-27,0.041247327,-17.066668,-256.0,-10.56,-158.4,15.0,1.0,14.0,0.0,1.0,13.0,1.0
2010-12-28,0.5370759,-0.375,-3.0,-3.4875,-27.9,8.0,5.0,3.0,0.0,5.0,3.0,0.0
2010-12-29,-0.38333106,-13.0,-221.0,-7.8411765,-133.3,17.0,1.0,15.0,1.0,1.0,14.0,2.0
2010-12-30,-1.4145446,-7.9130435,-182.0,-2.6926086,-61.93,23.0,6.0,17.0,0.0,6.0,12.0,5.0
2010-12-31,1.6885023,6.923077,90.0,7.4076924,96.3,13.0,9.0,4.0,0.0,9.0,2.0,2.0
2011-01-03,0.07651531,9.0625,145.0,5.46625,87.46,16.0,12.0,4.0,0.0,12.0,4.0,0.0
2011-01-04,-2.4313276,-12.72,-318.0,-5.3544,-133.86,25.0,4.0,21.0,0.0,2.0,13.0,10.0
2011-01-05,1.0128641,5.097561,209.0,5.5614634,228.02,41.0,24.0,16.0,1.0,21.0,7.0,13.0
2011-01-06,-2.1604915,-10.95,-219.0,-2.0355,-40.71,20.0,2.0,18.0,0.0,2.0,10.0,8.0
2011-01-07,-0.34005928,12.5,150.0,7.275,87.3,12.0,10.0,2.0,0.0,10.0,2.0,0.0
2011-01-10,0.4399139,13.590909,299.0,0.32,7.04,22.0,19.0,2.0,1.0,7.0,2.0,13.0
2011-01-11,2.0738199,6.8,170.0,0.63,15.75,25.0,17.0,8.0,0.0,9.0,8.0,8.0
2011-01-12,0.8089244,9.083333,327.0,-0.07722222,-2.78,36.0,28.0,8.0,0.0,13.0,8.0,15.0
2011-01-13,-0.50207484,-4.6538463,-121.0,-1.8084615,-47.02,26.0,10.0,14.0,2.0,10.0,11.0,5.0
2011-01-14,0.15307242,-8.052631,-153.0,1.6357895,31.08,19.0,4.0,15.0,0.0,4.0,3.0,12.0
2011-01-17,,-0.95454544,-21.0,-0.23181818,-5.1,22.0,7.0,10.0,5.0,7.0,10.0,5.0
2011-01-18,-0.041003782,-3.0,-45.0,-0.89,-13.35,15.0,5.0,9.0,1.0,5.0,9.0,1.0
2011-01-19,-0.5816841,-8.0,-200.0,-7.8252,-195.63,25.0,8.0,17.0,0.0,5.0,14.0,6.0
2011-01-20,-2.5529506,-9.526316,-362.0,-2.1921053,-83.3,38.0,7.0,30.0,1.0,7.0,13.0,18.0
2011-01-21,-0.38465938,-1.7857143,-25.0,0.35357141,4.95,14.0,4.0,7.0,3.0,4.0,7.0,3.0
2011-01-24,-0.56395185,-1.9565217,-45.0,3.9130435,90.0,23.0,6.0,17.0,0.0,6.0,12.0,5.0
2011-01-25,-1.9323148,-10.038462,-261.0,-4.9461536,-128.6,26.0,5.0,19.0,2.0,5.0,9.0,12.0
2011-01-26,1.2497972,6.5238094,274.0,5.056667,212.38,42.0,27.0,11.0,4.0,27.0,11.0,4.0
2011-01-27,-1.993032,-4.0,-64.0,-4.841875,-77.47,16.0,8.0,8.0,0.0,7.0,8.0,1.0
2011-01-28,4.2880263,4.647059,79.0,-0.47705883,-8.11,17.0,12.0,5.0,0.0,9.0,5.0,3.0
2011-01-31,1.05699,8.722222,157.0,-0.02,-0.36,18.0,14.0,4.0,0.0,9.0,4.0,5.0
2011-02-01,-1.6064157,-11.714286,-246.0,-7.1066666,-149.24,21.0,3.0,18.0,0.0,2.0,14.0,5.0
2011-02-02,0.26767805,3.1875,102.0,0.61,19.52,32.0,19.0,13.0,0.0,16.0,13.0,3.0
2011-02-03,-0.40178627,4.0,80.0,-0.35,-7.0,20.0,11.0,8.0,1.0,9.0,8.0,3.0
2011-02-04,-1.7485921,-0.85714287,-12.0,0.495,6.93,14.0,6.0,8.0,0.0,6.0,5.0,3.0
2011-02-07,-0.6009617,-3.625,-116.0,-1.0571876,-33.83,32.0,11.0,21.0,0.0,10.0,17.0,5.0
2011-02-08,-0.5228011,-3.3055556,-119.0,0.08222222,2.96,36.0,15.0,21.0,0.0,15.0,6.0,15.0
2011-02-09,-0.30331334,-3.3461537,-87.0,-2.8934615,-75.23,26.0,12.0,14.0,0.0,12.0,13.0,1.0
2011-02-10,-0.17540787,3.375,108.0,3.5715625,114.29,32.0,17.0,14.0,1.0,17.0,11.0,4.0
2011-02-11,-1.2365464,-3.3529413,-57.0,-2.8888235,-49.11,17.0,6.0,11.0,0.0,5.0,11.0,1.0
2011-02-14,-0.28959817,0.2173913,5.0,-1.4065218,-32.35,23.0,11.0,12.0,0.0,8.0,10.0,5.0
2011-02-15,-0.63553184,-5.580645,-173.0,-5.652903,-175.24,31.0,13.0,18.0,0.0,12.0,10.0,9.0
2011-02-16,0.802736,2.1351352,79.0,-3.7027028,-137.0,37.0,24.0,13.0,0.0,15.0,13.0,9.0
2011-02-17,1.4806311,5.5,77.0,-2.945,-41.23,14.0,9.0,5.0,0.0,4.0,4.0,6.0
2011-02-18,-0.023518344,1.5,12.0,-0.645,-5.16,8.0,4.0,4.0,0.0,4.0,4.0,0.0
2011-02-21,,9.727273,107.0,2.6254547,28.88,11.0,9.0,2.0,0.0,9.0,2.0,0.0
2011-02-22,2.1456203,18.170214,854.0,4.0470214,190.21,47.0,44.0,0.0,3.0,11.0,0.0,36.0
2011-02-23,3.593582,10.265306,503.0,-0.95816326,-46.95,49.0,40.0,9.0,0.0,12.0,9.0,28.0
2011-02-24,-0.2188983,5.3166666,319.0,-1.0791667,-64.75,60.0,37.0,20.0,3.0,7.0,18.0,35.0
2011-02-25,0.71744525,9.821428,275.0,1.4964286,41.9,28.0,22.0,6.0,0.0,10.0,6.0,12.0
2011-02-28,0.19970448,12.966666,389.0,7.831333,234.94,30.0,22.0,7.0,1.0,19.0,7.0,4.0
2011-03-01,2.5721948,7.5384617,392.0,-1.4751923,-76.71,52.0,39.0,13.0,0.0,15.0,13.0,24.0
2011-03-02,2.6153052,11.235294,382.0,-0.63411766,-21.56,34.0,27.0,5.0,2.0,5.0,5.0,24.0
2011-03-03,-0.3428183,-0.9354839,-29.0,-0.6219355,-19.28,31.0,13.0,18.0,0.0,5.0,12.0,14.0
2011-03-04,2.3466606,14.888889,402.0,2.5944445,70.05,27.0,24.0,2.0,1.0,14.0,2.0,11.0
2011-03-07,0.32743892,17.666666,636.0,5.0444446,181.6,36.0,35.0,1.0,0.0,11.0,1.0,24.0
2011-03-08,-0.294635,-7.6486487,-283.0,-2.4,-88.8,37.0,9.0,28.0,0.0,8.0,16.0,13.0
2011-03-09,-0.639773,0.17073171,7.0,-0.34365854,-14.09,41.0,19.0,17.0,5.0,13.0,11.0,17.0
2011-03-10,-1.6029698,-12.848485,-424.0,-6.9687877,-229.97,33.0,7.0,26.0,0.0,6.0,16.0,11.0
2011-03-11,-1.5598491,-6.827586,-198.0,1.43,41.47,29.0,6.0,23.0,0.0,5.0,4.0,20.0
2011-03-14,0.019768707,-12.5,-275.0,-4.422727,-97.3,22.0,5.0,17.0,0.0,4.0,8.0,10.0
2011-03-15,-4.001945,-6.0555553,-218.0,3.2069445,115.45,36.0,9.0,27.0,0.0,9.0,5.0,22.0
2011-03-16,0.7786127,4.428571,124.0,1.8457143,51.68,28.0,17.0,9.0,2.0,16.0,8.0,4.0
2011-03-17,3.4897757,8.53125,273.0,-2.96,-94.72,32.0,24.0,6.0,2.0,2.0,6.0,24.0
2011-03-18,-0.40487885,-2.12,-53.0,-4.5712,-114.28,25.0,12.0,13.0,0.0,3.0,9.0,13.0
2011-03-21,0.4260537,12.035714,337.0,2.762143,77.34,28.0,23.0,2.0,3.0,13.0,2.0,13.0
2011-03-22,2.09781,9.148149,247.0,1.1311111,30.54,27.0,20.0,5.0,2.0,14.0,5.0,8.0
2011-03-23,0.64842415,9.694445,349.0,3.4088888,122.72,36.0,26.0,8.0,2.0,15.0,8.0,13.0
2011-03-24,-0.16171229,-3.1666667,-38.0,-5.9591665,-71.51,12.0,5.0,7.0,0.0,3.0,7.0,2.0
2011-03-25,-0.1429048,-5.0,-65.0,-3.12,-40.56,13.0,3.0,9.0,1.0,3.0,9.0,1.0
2011-03-28,-0.43180567,-10.2,-255.0,-3.46,-86.5,25.0,5.0,20.0,0.0,4.0,13.0,8.0
2011-03-29,0.7696786,3.631579,69.0,3.203158,60.86,19.0,10.0,9.0,0.0,10.0,6.0,3.0
2011-03-30,-0.5188827,-9.777778,-264.0,-3.8611112,-104.25,27.0,6.0,21.0,0.0,5.0,20.0,2.0
2011-03-31,2.2763972,8.909091,196.0,3.560909,78.34,22.0,16.0,6.0,0.0,15.0,6.0,1.0
2011-04-01,1.2725914,14.9,149.0,8.457,84.57,10.0,9.0,0.0,1.0,5.0,0.0,5.0
2011-04-04,0.18236095,12.785714,179.0,4.3385715,60.74,14.0,12.0,2.0,0.0,10.0,2.0,2.0
2011-04-05,-0.2963514,-5.0,-75.0,-3.7313333,-55.97,15.0,5.0,10.0,0.0,4.0,9.0,2.0
2011-04-06,0.51804,-1.1363636,-25.0,-0.6109091,-13.44,22.0,10.0,12.0,0.0,10.0,11.0,1.0
2011-04-07,1.3199092,11.8125,189.0,2.953125,47.25,16.0,13.0,3.0,0.0,12.0,3.0,1.0
2011-04-08,2.2064023,21.375,342.0,11.0925,177.48,16.0,16.0,0.0,0.0,10.0,0.0,6.0
2011-04-11,-0.83273786,-12.166667,-292.0,-5.7879167,-138.91,24.0,5.0,19.0,0.0,5.0,11.0,8.0
2011-04-12,-3.484673,1.5,66.0,4.3322725,190.62,44.0,21.0,23.0,0.0,21.0,5.0,18.0
2011-04-13,0.80056936,1.7142857,48.0,-3.6525,-102.27,28.0,16.0,12.0,0.0,7.0,11.0,10.0
2011-04-14,1.0544585,-6.7222223,-121.0,-5.28,-95.04,18.0,6.0,12.0,0.0,5.0,10.0,3.0
2011-04-15,1.3278203,3.5625,57.0,3.705,59.28,16.0,9.0,7.0,0.0,9.0,4.0,3.0
2011-04-18,-0.76283807,-10.5,-252.0,-0.05625,-1.35,24.0,2.0,20.0,2.0,2.0,5.0,17.0
2011-04-19,0.44885057,-1.8888888,-51.0,0.9814815,26.5,27.0,12.0,14.0,1.0,11.0,7.0,9.0
2011-04-20,3.3578055,14.807693,385.0,4.3023076,111.86,26.0,23.0,3.0,0.0,15.0,3.0,8.0
2011-04-21,0.7908021,1.9285715,27.0,-2.0714285,-29.0,14.0,8.0,4.0,2.0,7.0,4.0,3.0
2011-04-22,,14.0,42.0,14.0,42.0,3.0,1.0,0.0,2.0,1.0,0.0,2.0
2011-04-25,-0.0089525515,-9.0,-144.0,-5.9175,-94.68,16.0,4.0,12.0,0.0,4.0,11.0,1.0
2011-04-26,0.035810206,5.2352943,89.0,6.1782355,105.03,17.0,9.0,7.0,1.0,9.0,5.0,3.0
2011-04-27,0.5267164,5.7647057,196.0,2.8914707,98.31,34.0,23.0,11.0,0.0,23.0,11.0,0.0
2011-04-28,0.06230807,1.8,36.0,-4.9615,-99.23,20.0,11.0,8.0,1.0,8.0,8.0,4.0
2011-04-29,0.8947218,-0.1764706,-3.0,-5.7182355,-97.21,17.0,11.0,6.0,0.0,11.0,6.0,0.0
2011-05-02,-0.10599779,-5.1538463,-134.0,1.9111538,49.69,26.0,7.0,19.0,0.0,7.0,6.0,13.0
2011-05-03,-2.1733181,-14.727273,-324.0,-3.8954546,-85.7,22.0,1.0,21.0,0.0,1.0,6.0,15.0
2011-05-04,-1.6500671,-13.857142,-485.0,-5.2388573,-183.36,35.0,6.0,29.0,0.0,6.0,16.0,13.0
2011-05-05,-8.534984,-11.16,-558.0,0.8358,41.79,50.0,6.0,44.0,0.0,6.0,4.0,40.0
2011-05-06,-3.0699706,-9.107142,-510.0,1.2535714,70.2,56.0,10.0,46.0,0.0,9.0,0.0,47.0
2011-05-09,1.1665068,8.305555,299.0,1.2005556,43.22,36.0,23.0,10.0,3.0,10.0,9.0,17.0
2011-05-10,3.0143168,-9.481482,-256.0,-5.0592594,-136.6,27.0,8.0,19.0,0.0,7.0,12.0,8.0
2011-05-11,-5.4766006,-11.2,-504.0,-3.1666667,-142.5,45.0,7.0,37.0,1.0,7.0,19.0,19.0
2011-05-12,0.6618832,-0.9130435,-42.0,4.773261,219.57,46.0,19.0,27.0,0.0,19.0,3.0,24.0
2011-05-13,0.68777454,10.466666,157.0,0.44466665,6.67,15.0,12.0,3.0,0.0,5.0,3.0,7.0
2011-05-16,-0.7818701,-10.25,-205.0,-1.5075,-30.15,20.0,2.0,16.0,2.0,2.0,6.0,12.0
2011-05-17,-0.52765113,-2.5,-55.0,-0.05818182,-1.28,22.0,10.0,12.0,0.0,10.0,7.0,5.0
2011-05-18,3.1852427,8.333333,225.0,-0.41518518,-11.21,27.0,20.0,7.0,0.0,14.0,7.0,6.0
2011-05-19,-1.5493196,-6.352941,-108.0,-4.955294,-84.24,17.0,4.0,12.0,1.0,3.0,12.0,2.0
2011-05-20,1.1768422,-4.625,-74.0,-4.236875,-67.79,16.0,7.0,8.0,1.0,7.0,6.0,3.0
2011-05-23,-0.71015036,-3.6086957,-83.0,1.576087,36.25,23.0,4.0,14.0,5.0,4.0,10.0,9.0
2011-05-24,2.1102777,5.6363635,186.0,2.2466667,74.14,33.0,22.0,10.0,1.0,22.0,10.0,1.0
2011-05-25,1.6507803,9.151515,302.0,6.8660607,226.58,33.0,20.0,13.0,0.0,18.0,13.0,2.0
2011-05-26,-0.59713554,-6.75,-108.0,-2.589375,-41.43,16.0,4.0,12.0,0.0,4.0,11.0,1.0
2011-05-27,0.3984863,1.8,18.0,-2.637,-26.37,10.0,6.0,4.0,0.0,6.0,4.0,0.0
2011-05-30,,-7.4,-74.0,-6.572,-65.72,10.0,3.0,7.0,0.0,3.0,7.0,0.0
2011-05-31,0.52146715,9.125,146.0,2.00125,32.02,16.0,13.0,3.0,0.0,12.0,3.0,1.0
2011-06-01,-2.3646421,-9.129032,-283.0,-4.4035482,-136.51,31.0,8.0,23.0,0.0,7.0,16.0,8.0
2011-06-02,0.10961089,-0.037037037,-1.0,0.47814816,12.91,27.0,14.0,13.0,0.0,12.0,10.0,5.0
2011-06-03,-0.12955306,-15.0,-195.0,-5.203846,-67.65,13.0,0.0,13.0,0.0,0.0,9.0,4.0
2011-06-06,-0.4046534,-14.285714,-300.0,-5.357143,-112.5,21.0,1.0,20.0,0.0,1.0,12.0,8.0
2011-06-07,0.11097101,10.541667,253.0,8.48375,203.61,24.0,17.0,7.0,0.0,17.0,5.0,2.0
2011-06-08,1.5904311,0.3939394,13.0,-4.328485,-142.84,33.0,19.0,14.0,0.0,11.0,14.0,8.0
2011-06-09,1.1641805,-6.095238,-128.0,-8.822857,-185.28,21.0,9.0,9.0,3.0,3.0,9.0,9.0
2011-06-10,-2.6336925,-11.5,-184.0,-6.41875,-102.7,16.0,1.0,15.0,0.0,1.0,15.0,0.0
2011-06-13,-0.7124953,-14.583333,-350.0,-7.3204165,-175.69,24.0,3.0,21.0,0.0,3.0,17.0,4.0
2011-06-14,2.2079546,12.882353,219.0,8.449411,143.64,17.0,14.0,3.0,0.0,13.0,2.0,2.0
2011-06-15,-4.676444,-5.0882354,-173.0,-1.3129412,-44.64,34.0,11.0,22.0,1.0,11.0,12.0,11.0
2011-06-16,0.12646224,3.7391305,86.0,0.13217391,3.04,23.0,13.0,8.0,2.0,13.0,8.0,2.0
2011-06-17,-2.0535913,-15.0,-150.0,-9.03,-90.3,10.0,0.0,10.0,0.0,0.0,10.0,0.0
2011-06-20,0.07516782,-3.3333333,-60.0,1.9461111,35.03,18.0,8.0,10.0,0.0,7.0,6.0,5.0
2011-06-21,0.5028631,8.730769,227.0,4.683077,121.76,26.0,17.0,7.0,2.0,17.0,6.0,3.0
2011-06-22,1.3357561,3.8275862,111.0,2.9965518,86.9,29.0,16.0,13.0,0.0,14.0,7.0,8.0
2011-06-23,-4.5898395,-8.711538,-453.0,0.87288463,45.39,52.0,8.0,41.0,3.0,8.0,6.0,38.0
2011-06-24,0.2092627,-5.647059,-96.0,-3.1252942,-53.13,17.0,6.0,10.0,1.0,6.0,4.0,7.0
2011-06-27,-0.0881349,-1.7727273,-39.0,4.6672726,102.68,22.0,6.0,16.0,0.0,6.0,8.0,8.0
2011-06-28,2.4517708,18.75,300.0,10.21875,163.5,16.0,16.0,0.0,0.0,14.0,0.0,2.0
2011-06-29,2.077305,7.8333335,282.0,0.65694445,23.65,36.0,26.0,7.0,3.0,17.0,7.0,12.0
2011-06-30,0.47331142,9.529411,162.0,4.302353,73.14,17.0,10.0,5.0,2.0,8.0,5.0,4.0
2011-07-01,-0.5154922,-6.9666667,-209.0,-1.802,-54.06,30.0,4.0,23.0,3.0,4.0,14.0,12.0
2011-07-04,,15.666667,47.0,15.666667,47.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0
2011-07-05,0.55027515,6.0,144.0,0.9325,22.38,24.0,19.0,5.0,0.0,15.0,5.0,4.0
2011-07-06,-0.25827795,-11.526316,-219.0,-6.4936843,-123.38,19.0,3.0,16.0,0.0,2.0,11.0,6.0
2011-07-07,2.078183,16.62963,449.0,8.234445,222.33,27.0,25.0,2.0,0.0,19.0,2.0,6.0
2011-07-08,-2.565559,-12.222222,-220.0,-7.942222,-142.96,18.0,2.0,15.0,1.0,1.0,14.0,3.0
2011-07-11,-0.36232242,-6.576923,-171.0,0.28846154,7.5,26.0,5.0,20.0,1.0,5.0,11.0,10.0
2011-07-12,2.3369188,-4.121951,-169.0,-1.8809756,-77.12,41.0,17.0,24.0,0.0,17.0,14.0,10.0
2011-07-13,0.6446684,-5.129032,-159.0,-5.330968,-165.26,31.0,13.0,18.0,0.0,10.0,18.0,3.0
2011-07-14,-2.363493,-12.941176,-220.0,-6.084706,-103.44,17.0,2.0,14.0,1.0,2.0,8.0,7.0
2011-07-15,1.5441521,8.666667,78.0,5.38,48.42,9.0,7.0,2.0,0.0,7.0,2.0,0.0
2011-07-18,-0.44863844,-7.857143,-165.0,-6.312857,-132.57,21.0,5.0,13.0,3.0,5.0,13.0,3.0
2011-07-19,1.6026813,14.458333,347.0,7.233333,173.6,24.0,22.0,2.0,0.0,20.0,2.0,2.0
2011-07-20,0.633949,16.309525,685.0,6.2871428,264.06,42.0,38.0,3.0,1.0,19.0,3.0,20.0
2011-07-21,0.862643,-3.2666667,-98.0,-5.498667,-164.96,30.0,12.0,14.0,4.0,8.0,14.0,8.0
2011-07-22,0.57433784,2.8888888,52.0,-3.8427777,-69.17,18.0,12.0,6.0,0.0,8.0,6.0,4.0
2011-07-25,-0.18807775,-5.193548,-161.0,1.6706451,51.79,31.0,6.0,22.0,3.0,6.0,10.0,15.0
2011-07-26,0.6445787,-2.0,-42.0,-1.4895238,-31.28,21.0,10.0,11.0,0.0,10.0,10.0,1.0
2011-07-27,-2.243635,-6.2352943,-212.0,0.14382353,4.89,34.0,8.0,25.0,1.0,8.0,15.0,11.0
2011-07-28,0.082101814,-1.2727273,-14.0,-0.35181817,-3.87,11.0,5.0,5.0,1.0,5.0,4.0,2.0
2011-07-29,-1.8637938,2.3333333,21.0,4.3944445,39.55,9.0,3.0,6.0,0.0,3.0,6.0,0.0
