,r_lag_31,r_lag_30,r_lag_29,r_lag_28,r_lag_27,r_lag_26,r_lag_25,r_lag_24,r_lag_23,r_lag_22,r_lag_21,r_lag_20,r_lag_19,r_lag_18,r_lag_17,r_lag_16,r_lag_15,r_lag_14,r_lag_13,r_lag_12,r_lag_11,r_lag_10,r_lag_9,r_lag_8,r_lag_7,r_lag_6,r_lag_5,r_lag_4,r_lag_3,r_lag_2,r_lag_1,TARGET
2018-07-06,1.1514674,-1.1669102,1.8514798,-0.28846905,-0.28846905,-0.28846905,0.16683131,0.42270595,0.37591204,0.41935062,-2.8807328,-2.8807328,-2.8807328,0.45830235,-1.2519248,1.2670958,-0.36474204,4.960185,4.960185,4.960185,0.42707944,7.334139,2.8565884,-5.2511067,0.9215406,0.9215406,0.9215406,-0.1080936,0.40518695,0.40518695,-0.7742616,0.9943554
2018-07-09,-0.28846905,-0.28846905,-0.28846905,0.16683131,0.42270595,0.37591204,0.41935062,-2.8807328,-2.8807328,-2.8807328,0.45830235,-1.2519248,1.2670958,-0.36474204,4.960185,4.960185,4.960185,0.42707944,7.334139,2.8565884,-5.2511067,0.9215406,0.9215406,0.9215406,-0.1080936,0.40518695,0.40518695,-0.7742616,0.9943554,0.9943554,0.9943554,0.067700244
2018-07-10,-0.28846905,-0.28846905,0.16683131,0.42270595,0.37591204,0.41935062,-2.8807328,-2.8807328,-2.8807328,0.45830235,-1.2519248,1.2670958,-0.36474204,4.960185,4.960185,4.960185,0.42707944,7.334139,2.8565884,-5.2511067,0.9215406,0.9215406,0.9215406,-0.1080936,0.40518695,0.40518695,-0.7742616,0.9943554,0.9943554,0.9943554,0.067700244,0.24317764
2018-07-11,-0.28846905,0.16683131,0.42270595,0.37591204,0.41935062,-2.8807328,-2.8807328,-2.8807328,0.45830235,-1.2519248,1.2670958,-0.36474204,4.960185,4.960185,4.960185,0.42707944,7.334139,2.8565884,-5.2511067,0.9215406,0.9215406,0.9215406,-0.1080936,0.40518695,0.40518695,-0.7742616,0.9943554,0.9943554,0.9943554,0.067700244,0.24317764,-5.036339
2018-07-12,0.16683131,0.42270595,0.37591204,0.41935062,-2.8807328,-2.8807328,-2.8807328,0.45830235,-1.2519248,1.2670958,-0.36474204,4.960185,4.960185,4.960185,0.42707944,7.334139,2.8565884,-5.2511067,0.9215406,0.9215406,0.9215406,-0.1080936,0.40518695,0.40518695,-0.7742616,0.9943554,0.9943554,0.9943554,0.067700244,0.24317764,-5.036339,-0.2699824
2018-07-13,0.42270595,0.37591204,0.41935062,-2.8807328,-2.8807328,-2.8807328,0.45830235,-1.2519248,1.2670958,-0.36474204,4.960185,4.960185,4.960185,0.42707944,7.334139,2.8565884,-5.2511067,0.9215406,0.9215406,0.9215406,-0.1080936,0.40518695,0.40518695,-0.7742616,0.9943554,0.9943554,0.9943554,0.067700244,0.24317764,-5.036339,-0.2699824,1.0615059
2018-07-16,-2.8807328,-2.8807328,-2.8807328,0.45830235,-1.2519248,1.2670958,-0.36474204,4.960185,4.960185,4.960185,0.42707944,7.334139,2.8565884,-5.2511067,0.9215406,0.9215406,0.9215406,-0.1080936,0.40518695,0.40518695,-0.7742616,0.9943554,0.9943554,0.9943554,0.067700244,0.24317764,-5.036339,-0.2699824,1.0615059,1.0615059,1.0615059,-1.3454849
2018-07-17,-2.8807328,-2.8807328,0.45830235,-1.2519248,1.2670958,-0.36474204,4.960185,4.960185,4.960185,0.42707944,7.334139,2.8565884,-5.2511067,0.9215406,0.9215406,0.9215406,-0.1080936,0.40518695,0.40518695,-0.7742616,0.9943554,0.9943554,0.9943554,0.067700244,0.24317764,-5.036339,-0.2699824,1.0615059,1.0615059,1.0615059,-1.3454849,-0.27889925
2018-07-18,-2.8807328,0.45830235,-1.2519248,1.2670958,-0.36474204,4.960185,4.960185,4.960185,0.42707944,7.334139,2.8565884,-5.2511067,0.9215406,0.9215406,0.9215406,-0.1080936,0.40518695,0.40518695,-0.7742616,0.9943554,0.9943554,0.9943554,0.067700244,0.24317764,-5.036339,-0.2699824,1.0615059,1.0615059,1.0615059,-1.3454849,-0.27889925,1.0964221
2018-07-19,0.45830235,-1.2519248,1.2670958,-0.36474204,4.960185,4.960185,4.960185,0.42707944,7.334139,2.8565884,-5.2511067,0.9215406,0.9215406,0.9215406,-0.1080936,0.40518695,0.40518695,-0.7742616,0.9943554,0.9943554,0.9943554,0.067700244,0.24317764,-5.036339,-0.2699824,1.0615059,1.0615059,1.0615059,-1.3454849,-0.27889925,1.0964221,0.92620057
2018-07-20,-1.2519248,1.2670958,-0.36474204,4.960185,4.960185,4.960185,0.42707944,7.334139,2.8565884,-5.2511067,0.9215406,0.9215406,0.9215406,-0.1080936,0.40518695,0.40518695,-0.7742616,0.9943554,0.9943554,0.9943554,0.067700244,0.24317764,-5.036339,-0.2699824,1.0615059,1.0615059,1.0615059,-1.3454849,-0.27889925,1.0964221,0.92620057,1.2739025
2018-07-23,4.960185,4.960185,4.960185,0.42707944,7.334139,2.8565884,-5.2511067,0.9215406,0.9215406,0.9215406,-0.1080936,0.40518695,0.40518695,-0.7742616,0.9943554,0.9943554,0.9943554,0.067700244,0.24317764,-5.036339,-0.2699824,1.0615059,1.0615059,1.0615059,-1.3454849,-0.27889925,1.0964221,0.92620057,1.2739025,1.2739025,1.2739025,-1.1626
2018-07-24,4.960185,4.960185,0.42707944,7.334139,2.8565884,-5.2511067,0.9215406,0.9215406,0.9215406,-0.1080936,0.40518695,0.40518695,-0.7742616,0.9943554,0.9943554,0.9943554,0.067700244,0.24317764,-5.036339,-0.2699824,1.0615059,1.0615059,1.0615059,-1.3454849,-0.27889925,1.0964221,0.92620057,1.2739025,1.2739025,1.2739025,-1.1626,4.139915
2018-07-25,4.960185,0.42707944,7.334139,2.8565884,-5.2511067,0.9215406,0.9215406,0.9215406,-0.1080936,0.40518695,0.40518695,-0.7742616,0.9943554,0.9943554,0.9943554,0.067700244,0.24317764,-5.036339,-0.2699824,1.0615059,1.0615059,1.0615059,-1.3454849,-0.27889925,1.0964221,0.92620057,1.2739025,1.2739025,1.2739025,-1.1626,4.139915,0.5074007
2018-07-26,0.42707944,7.334139,2.8565884,-5.2511067,0.9215406,0.9215406,0.9215406,-0.1080936,0.40518695,0.40518695,-0.7742616,0.9943554,0.9943554,0.9943554,0.067700244,0.24317764,-5.036339,-0.2699824,1.0615059,1.0615059,1.0615059,-1.3454849,-0.27889925,1.0964221,0.92620057,1.2739025,1.2739025,1.2739025,-1.1626,4.139915,0.5074007,0.6446211
2018-07-27,7.334139,2.8565884,-5.2511067,0.9215406,0.9215406,0.9215406,-0.1080936,0.40518695,0.40518695,-0.7742616,0.9943554,0.9943554,0.9943554,0.067700244,0.24317764,-5.036339,-0.2699824,1.0615059,1.0615059,1.0615059,-1.3454849,-0.27889925,1.0964221,0.92620057,1.2739025,1.2739025,1.2739025,-1.1626,4.139915,0.5074007,0.6446211,-4.178861
2018-07-30,0.9215406,0.9215406,0.9215406,-0.1080936,0.40518695,0.40518695,-0.7742616,0.9943554,0.9943554,0.9943554,0.067700244,0.24317764,-5.036339,-0.2699824,1.0615059,1.0615059,1.0615059,-1.3454849,-0.27889925,1.0964221,0.92620057,1.2739025,1.2739025,1.2739025,-1.1626,4.139915,0.5074007,0.6446211,-4.178861,-4.178861,-4.178861,1.2061857
2018-07-31,0.9215406,0.9215406,-0.1080936,0.40518695,0.40518695,-0.7742616,0.9943554,0.9943554,0.9943554,0.067700244,0.24317764,-5.036339,-0.2699824,1.0615059,1.0615059,1.0615059,-1.3454849,-0.27889925,1.0964221,0.92620057,1.2739025,1.2739025,1.2739025,-1.1626,4.139915,0.5074007,0.6446211,-4.178861,-4.178861,-4.178861,1.2061857,-1.8572874
2018-08-01,0.9215406,-0.1080936,0.40518695,0.40518695,-0.7742616,0.9943554,0.9943554,0.9943554,0.067700244,0.24317764,-5.036339,-0.2699824,1.0615059,1.0615059,1.0615059,-1.3454849,-0.27889925,1.0964221,0.92620057,1.2739025,1.2739025,1.2739025,-1.1626,4.139915,0.5074007,0.6446211,-4.178861,-4.178861,-4.178861,1.2061857,-1.8572874,-1.557574
2018-08-02,-0.1080936,0.40518695,0.40518695,-0.7742616,0.9943554,0.9943554,0.9943554,0.067700244,0.24317764,-5.036339,-0.2699824,1.0615059,1.0615059,1.0615059,-1.3454849,-0.27889925,1.0964221,0.92620057,1.2739025,1.2739025,1.2739025,-1.1626,4.139915,0.5074007,0.6446211,-4.178861,-4.178861,-4.178861,1.2061857,-1.8572874,-1.557574,0.21778592
2018-08-03,0.40518695,0.40518695,-0.7742616,0.9943554,0.9943554,0.9943554,0.067700244,0.24317764,-5.036339,-0.2699824,1.0615059,1.0615059,1.0615059,-1.3454849,-0.27889925,1.0964221,0.92620057,1.2739025,1.2739025,1.2739025,-1.1626,4.139915,0.5074007,0.6446211,-4.178861,-4.178861,-4.178861,1.2061857,-1.8572874,-1.557574,0.21778592,-0.6693855
2018-08-06,0.9943554,0.9943554,0.9943554,0.067700244,0.24317764,-5.036339,-0.2699824,1.0615059,1.0615059,1.0615059,-1.3454849,-0.27889925,1.0964221,0.92620057,1.2739025,1.2739025,1.2739025,-1.1626,4.139915,0.5074007,0.6446211,-4.178861,-4.178861,-4.178861,1.2061857,-1.8572874,-1.557574,0.21778592,-0.6693855,-0.6693855,-0.6693855,0.2521224
2018-08-07,0.9943554,0.9943554,0.067700244,0.24317764,-5.036339,-0.2699824,1.0615059,1.0615059,1.0615059,-1.3454849,-0.27889925,1.0964221,0.92620057,1.2739025,1.2739025,1.2739025,-1.1626,4.139915,0.5074007,0.6446211,-4.178861,-4.178861,-4.178861,1.2061857,-1.8572874,-1.557574,0.21778592,-0.6693855,-0.6693855,-0.6693855,0.2521224,0.2315821
2018-08-08,0.9943554,0.067700244,0.24317764,-5.036339,-0.2699824,1.0615059,1.0615059,1.0615059,-1.3454849,-0.27889925,1.0964221,0.92620057,1.2739025,1.2739025,1.2739025,-1.1626,4.139915,0.5074007,0.6446211,-4.178861,-4.178861,-4.178861,1.2061857,-1.8572874,-1.557574,0.21778592,-0.6693855,-0.6693855,-0.6693855,0.2521224,0.2315821,-3.3069367
2018-08-09,0.067700244,0.24317764,-5.036339,-0.2699824,1.0615059,1.0615059,1.0615059,-1.3454849,-0.27889925,1.0964221,0.92620057,1.2739025,1.2739025,1.2739025,-1.1626,4.139915,0.5074007,0.6446211,-4.178861,-4.178861,-4.178861,1.2061857,-1.8572874,-1.557574,0.21778592,-0.6693855,-0.6693855,-0.6693855,0.2521224,0.2315821,-3.3069367,-0.16451062
2018-08-10,0.24317764,-5.036339,-0.2699824,1.0615059,1.0615059,1.0615059,-1.3454849,-0.27889925,1.0964221,0.92620057,1.2739025,1.2739025,1.2739025,-1.1626,4.139915,0.5074007,0.6446211,-4.178861,-4.178861,-4.178861,1.2061857,-1.8572874,-1.557574,0.21778592,-0.6693855,-0.6693855,-0.6693855,0.2521224,0.2315821,-3.3069367,-0.16451062,1.1903131
2018-08-13,1.0615059,1.0615059,1.0615059,-1.3454849,-0.27889925,1.0964221,0.92620057,1.2739025,1.2739025,1.2739025,-1.1626,4.139915,0.5074007,0.6446211,-4.178861,-4.178861,-4.178861,1.2061857,-1.8572874,-1.557574,0.21778592,-0.6693855,-0.6693855,-0.6693855,0.2521224,0.2315821,-3.3069367,-0.16451062,1.1903131,1.1903131,1.1903131,-0.17796275
2018-08-14,1.0615059,1.0615059,-1.3454849,-0.27889925,1.0964221,0.92620057,1.2739025,1.2739025,1.2739025,-1.1626,4.139915,0.5074007,0.6446211,-4.178861,-4.178861,-4.178861,1.2061857,-1.8572874,-1.557574,0.21778592,-0.6693855,-0.6693855,-0.6693855,0.2521224,0.2315821,-3.3069367,-0.16451062,1.1903131,1.1903131,1.1903131,-0.17796275,-0.31275624
2018-08-15,1.0615059,-1.3454849,-0.27889925,1.0964221,0.92620057,1.2739025,1.2739025,1.2739025,-1.1626,4.139915,0.5074007,0.6446211,-4.178861,-4.178861,-4.178861,1.2061857,-1.8572874,-1.557574,0.21778592,-0.6693855,-0.6693855,-0.6693855,0.2521224,0.2315821,-3.3069367,-0.16451062,1.1903131,1.1903131,1.1903131,-0.17796275,-0.31275624,-2.9825842
2018-08-16,-1.3454849,-0.27889925,1.0964221,0.92620057,1.2739025,1.2739025,1.2739025,-1.1626,4.139915,0.5074007,0.6446211,-4.178861,-4.178861,-4.178861,1.2061857,-1.8572874,-1.557574,0.21778592,-0.6693855,-0.6693855,-0.6693855,0.2521224,0.2315821,-3.3069367,-0.16451062,1.1903131,1.1903131,1.1903131,-0.17796275,-0.31275624,-2.9825842,0.5670079
2018-08-17,-0.27889925,1.0964221,0.92620057,1.2739025,1.2739025,1.2739025,-1.1626,4.139915,0.5074007,0.6446211,-4.178861,-4.178861,-4.178861,1.2061857,-1.8572874,-1.557574,0.21778592,-0.6693855,-0.6693855,-0.6693855,0.2521224,0.2315821,-3.3069367,-0.16451062,1.1903131,1.1903131,1.1903131,-0.17796275,-0.31275624,-2.9825842,0.5670079,0.7459881
2018-08-20,1.2739025,1.2739025,1.2739025,-1.1626,4.139915,0.5074007,0.6446211,-4.178861,-4.178861,-4.178861,1.2061857,-1.8572874,-1.557574,0.21778592,-0.6693855,-0.6693855,-0.6693855,0.2521224,0.2315821,-3.3069367,-0.16451062,1.1903131,1.1903131,1.1903131,-0.17796275,-0.31275624,-2.9825842,0.5670079,0.7459881,0.7459881,0.7459881,0.28694582
2018-08-21,1.2739025,1.2739025,-1.1626,4.139915,0.5074007,0.6446211,-4.178861,-4.178861,-4.178861,1.2061857,-1.8572874,-1.557574,0.21778592,-0.6693855,-0.6693855,-0.6693855,0.2521224,0.2315821,-3.3069367,-0.16451062,1.1903131,1.1903131,1.1903131,-0.17796275,-0.31275624,-2.9825842,0.5670079,0.7459881,0.7459881,0.7459881,0.28694582,1.2255422
2018-08-22,1.2739025,-1.1626,4.139915,0.5074007,0.6446211,-4.178861,-4.178861,-4.178861,1.2061857,-1.8572874,-1.557574,0.21778592,-0.6693855,-0.6693855,-0.6693855,0.2521224,0.2315821,-3.3069367,-0.16451062,1.1903131,1.1903131,1.1903131,-0.17796275,-0.31275624,-2.9825842,0.5670079,0.7459881,0.7459881,0.7459881,0.28694582,1.2255422,0.7842017
2018-08-23,-1.1626,4.139915,0.5074007,0.6446211,-4.178861,-4.178861,-4.178861,1.2061857,-1.8572874,-1.557574,0.21778592,-0.6693855,-0.6693855,-0.6693855,0.2521224,0.2315821,-3.3069367,-0.16451062,1.1903131,1.1903131,1.1903131,-0.17796275,-0.31275624,-2.9825842,0.5670079,0.7459881,0.7459881,0.7459881,0.28694582,1.2255422,0.7842017,1.8689404
2018-08-24,4.139915,0.5074007,0.6446211,-4.178861,-4.178861,-4.178861,1.2061857,-1.8572874,-1.557574,0.21778592,-0.6693855,-0.6693855,-0.6693855,0.2521224,0.2315821,-3.3069367,-0.16451062,1.1903131,1.1903131,1.1903131,-0.17796275,-0.31275624,-2.9825842,0.5670079,0.7459881,0.7459881,0.7459881,0.28694582,1.2255422,0.7842017,1.8689404,0.8354989
2018-08-27,-4.178861,-4.178861,-4.178861,1.2061857,-1.8572874,-1.557574,0.21778592,-0.6693855,-0.6693855,-0.6693855,0.2521224,0.2315821,-3.3069367,-0.16451062,1.1903131,1.1903131,1.1903131,-0.17796275,-0.31275624,-2.9825842,0.5670079,0.7459881,0.7459881,0.7459881,0.28694582,1.2255422,0.7842017,1.8689404,0.8354989,0.8354989,0.8354989,0.12409331
2018-08-28,-4.178861,-4.178861,1.2061857,-1.8572874,-1.557574,0.21778592,-0.6693855,-0.6693855,-0.6693855,0.2521224,0.2315821,-3.3069367,-0.16451062,1.1903131,1.1903131,1.1903131,-0.17796275,-0.31275624,-2.9825842,0.5670079,0.7459881,0.7459881,0.7459881,0.28694582,1.2255422,0.7842017,1.8689404,0.8354989,0.8354989,0.8354989,0.12409331,-2.0649061
2018-08-29,-4.178861,1.2061857,-1.8572874,-1.557574,0.21778592,-0.6693855,-0.6693855,-0.6693855,0.2521224,0.2315821,-3.3069367,-0.16451062,1.1903131,1.1903131,1.1903131,-0.17796275,-0.31275624,-2.9825842,0.5670079,0.7459881,0.7459881,0.7459881,0.28694582,1.2255422,0.7842017,1.8689404,0.8354989,0.8354989,0.8354989,0.12409331,-2.0649061,1.6495816
2018-08-30,1.2061857,-1.8572874,-1.557574,0.21778592,-0.6693855,-0.6693855,-0.6693855,0.2521224,0.2315821,-3.3069367,-0.16451062,1.1903131,1.1903131,1.1903131,-0.17796275,-0.31275624,-2.9825842,0.5670079,0.7459881,0.7459881,0.7459881,0.28694582,1.2255422,0.7842017,1.8689404,0.8354989,0.8354989,0.8354989,0.12409331,-2.0649061,1.6495816,0.81469756
2018-08-31,-1.8572874,-1.557574,0.21778592,-0.6693855,-0.6693855,-0.6693855,0.2521224,0.2315821,-3.3069367,-0.16451062,1.1903131,1.1903131,1.1903131,-0.17796275,-0.31275624,-2.9825842,0.5670079,0.7459881,0.7459881,0.7459881,0.28694582,1.2255422,0.7842017,1.8689404,0.8354989,0.8354989,0.8354989,0.12409331,-2.0649061,1.6495816,0.81469756,-0.58533967
2018-09-04,-0.6693855,-0.6693855,0.2521224,0.2315821,-3.3069367,-0.16451062,1.1903131,1.1903131,1.1903131,-0.17796275,-0.31275624,-2.9825842,0.5670079,0.7459881,0.7459881,0.7459881,0.28694582,1.2255422,0.7842017,1.8689404,0.8354989,0.8354989,0.8354989,0.12409331,-2.0649061,1.6495816,0.81469756,-0.58533967,-0.58533967,-0.58533967,-0.58533967,-0.0071602464
2018-09-05,-0.6693855,0.2521224,0.2315821,-3.3069367,-0.16451062,1.1903131,1.1903131,1.1903131,-0.17796275,-0.31275624,-2.9825842,0.5670079,0.7459881,0.7459881,0.7459881,0.28694582,1.2255422,0.7842017,1.8689404,0.8354989,0.8354989,0.8354989,0.12409331,-2.0649061,1.6495816,0.81469756,-0.58533967,-0.58533967,-0.58533967,-0.58533967,-0.0071602464,-1.6316874
2018-09-06,0.2521224,0.2315821,-3.3069367,-0.16451062,1.1903131,1.1903131,1.1903131,-0.17796275,-0.31275624,-2.9825842,0.5670079,0.7459881,0.7459881,0.7459881,0.28694582,1.2255422,0.7842017,1.8689404,0.8354989,0.8354989,0.8354989,0.12409331,-2.0649061,1.6495816,0.81469756,-0.58533967,-0.58533967,-0.58533967,-0.58533967,-0.0071602464,-1.6316874,-1.2893951
2018-09-07,0.2315821,-3.3069367,-0.16451062,1.1903131,1.1903131,1.1903131,-0.17796275,-0.31275624,-2.9825842,0.5670079,0.7459881,0.7459881,0.7459881,0.28694582,1.2255422,0.7842017,1.8689404,0.8354989,0.8354989,0.8354989,0.12409331,-2.0649061,1.6495816,0.81469756,-0.58533967,-0.58533967,-0.58533967,-0.58533967,-0.0071602464,-1.6316874,-1.2893951,-0.11804634
2018-09-10,1.1903131,1.1903131,1.1903131,-0.17796275,-0.31275624,-2.9825842,0.5670079,0.7459881,0.7459881,0.7459881,0.28694582,1.2255422,0.7842017,1.8689404,0.8354989,0.8354989,0.8354989,0.12409331,-2.0649061,1.6495816,0.81469756,-0.58533967,-0.58533967,-0.58533967,-0.58533967,-0.0071602464,-1.6316874,-1.2893951,-0.11804634,-0.11804634,-0.11804634,-0.08870496
2018-09-11,1.1903131,1.1903131,-0.17796275,-0.31275624,-2.9825842,0.5670079,0.7459881,0.7459881,0.7459881,0.28694582,1.2255422,0.7842017,1.8689404,0.8354989,0.8354989,0.8354989,0.12409331,-2.0649061,1.6495816,0.81469756,-0.58533967,-0.58533967,-0.58533967,-0.58533967,-0.0071602464,-1.6316874,-1.2893951,-0.11804634,-0.11804634,-0.11804634,-0.08870496,2.5432532
2018-09-12,1.1903131,-0.17796275,-0.31275624,-2.9825842,0.5670079,0.7459881,0.7459881,0.7459881,0.28694582,1.2255422,0.7842017,1.8689404,0.8354989,0.8354989,0.8354989,0.12409331,-2.0649061,1.6495816,0.81469756,-0.58533967,-0.58533967,-0.58533967,-0.58533967,-0.0071602464,-1.6316874,-1.2893951,-0.11804634,-0.11804634,-0.11804634,-0.08870496,2.5432532,1.5466441
2018-09-13,-0.17796275,-0.31275624,-2.9825842,0.5670079,0.7459881,0.7459881,0.7459881,0.28694582,1.2255422,0.7842017,1.8689404,0.8354989,0.8354989,0.8354989,0.12409331,-2.0649061,1.6495816,0.81469756,-0.58533967,-0.58533967,-0.58533967,-0.58533967,-0.0071602464,-1.6316874,-1.2893951,-0.11804634,-0.11804634,-0.11804634,-0.08870496,2.5432532,1.5466441,-2.54745
2018-09-14,-0.31275624,-2.9825842,0.5670079,0.7459881,0.7459881,0.7459881,0.28694582,1.2255422,0.7842017,1.8689404,0.8354989,0.8354989,0.8354989,0.12409331,-2.0649061,1.6495816,0.81469756,-0.58533967,-0.58533967,-0.58533967,-0.58533967,-0.0071602464,-1.6316874,-1.2893951,-0.11804634,-0.11804634,-0.11804634,-0.08870496,2.5432532,1.5466441,-2.54745,0.55240726
2018-09-17,0.7459881,0.7459881,0.7459881,0.28694582,1.2255422,0.7842017,1.8689404,0.8354989,0.8354989,0.8354989,0.12409331,-2.0649061,1.6495816,0.81469756,-0.58533967,-0.58533967,-0.58533967,-0.58533967,-0.0071602464,-1.6316874,-1.2893951,-0.11804634,-0.11804634,-0.11804634,-0.08870496,2.5432532,1.5466441,-2.54745,0.55240726,0.55240726,0.55240726,-0.05803832
2018-09-18,0.7459881,0.7459881,0.28694582,1.2255422,0.7842017,1.8689404,0.8354989,0.8354989,0.8354989,0.12409331,-2.0649061,1.6495816,0.81469756,-0.58533967,-0.58533967,-0.58533967,-0.58533967,-0.0071602464,-1.6316874,-1.2893951,-0.11804634,-0.11804634,-0.11804634,-0.08870496,2.5432532,1.5466441,-2.54745,0.55240726,0.55240726,0.55240726,-0.05803832,1.4560915
2018-09-19,0.7459881,0.28694582,1.2255422,0.7842017,1.8689404,0.8354989,0.8354989,0.8354989,0.12409331,-2.0649061,1.6495816,0.81469756,-0.58533967,-0.58533967,-0.58533967,-0.58533967,-0.0071602464,-1.6316874,-1.2893951,-0.11804634,-0.11804634,-0.11804634,-0.08870496,2.5432532,1.5466441,-2.54745,0.55240726,0.55240726,0.55240726,-0.05803832,1.4560915,1.716963
2018-09-20,0.28694582,1.2255422,0.7842017,1.8689404,0.8354989,0.8354989,0.8354989,0.12409331,-2.0649061,1.6495816,0.81469756,-0.58533967,-0.58533967,-0.58533967,-0.58533967,-0.0071602464,-1.6316874,-1.2893951,-0.11804634,-0.11804634,-0.11804634,-0.08870496,2.5432532,1.5466441,-2.54745,0.55240726,0.55240726,0.55240726,-0.05803832,1.4560915,1.716963,-0.4370821
2018-09-21,1.2255422,0.7842017,1.8689404,0.8354989,0.8354989,0.8354989,0.12409331,-2.0649061,1.6495816,0.81469756,-0.58533967,-0.58533967,-0.58533967,-0.58533967,-0.0071602464,-1.6316874,-1.2893951,-0.11804634,-0.11804634,-0.11804634,-0.08870496,2.5432532,1.5466441,-2.54745,0.55240726,0.55240726,0.55240726,-0.05803832,1.4560915,1.716963,-0.4370821,0.04238186
2018-09-24,0.8354989,0.8354989,0.8354989,0.12409331,-2.0649061,1.6495816,0.81469756,-0.58533967,-0.58533967,-0.58533967,-0.58533967,-0.0071602464,-1.6316874,-1.2893951,-0.11804634,-0.11804634,-0.11804634,-0.08870496,2.5432532,1.5466441,-2.54745,0.55240726,0.55240726,0.55240726,-0.05803832,1.4560915,1.716963,-0.4370821,0.04238186,0.04238186,0.04238186,1.1248724
2018-09-25,0.8354989,0.8354989,0.12409331,-2.0649061,1.6495816,0.81469756,-0.58533967,-0.58533967,-0.58533967,-0.58533967,-0.0071602464,-1.6316874,-1.2893951,-0.11804634,-0.11804634,-0.11804634,-0.08870496,2.5432532,1.5466441,-2.54745,0.55240726,0.55240726,0.55240726,-0.05803832,1.4560915,1.716963,-0.4370821,0.04238186,0.04238186,0.04238186,1.1248724,0.23187625
2018-09-26,0.8354989,0.12409331,-2.0649061,1.6495816,0.81469756,-0.58533967,-0.58533967,-0.58533967,-0.58533967,-0.0071602464,-1.6316874,-1.2893951,-0.11804634,-0.11804634,-0.11804634,-0.08870496,2.5432532,1.5466441,-2.54745,0.55240726,0.55240726,0.55240726,-0.05803832,1.4560915,1.716963,-0.4370821,0.04238186,0.04238186,0.04238186,1.1248724,0.23187625,-1.620692
2018-09-27,0.12409331,-2.0649061,1.6495816,0.81469756,-0.58533967,-0.58533967,-0.58533967,-0.58533967,-0.0071602464,-1.6316874,-1.2893951,-0.11804634,-0.11804634,-0.11804634,-0.08870496,2.5432532,1.5466441,-2.54745,0.55240726,0.55240726,0.55240726,-0.05803832,1.4560915,1.716963,-0.4370821,0.04238186,0.04238186,0.04238186,1.1248724,0.23187625,-1.620692,-0.055401664
2018-09-28,-2.0649061,1.6495816,0.81469756,-0.58533967,-0.58533967,-0.58533967,-0.58533967,-0.0071602464,-1.6316874,-1.2893951,-0.11804634,-0.11804634,-0.11804634,-0.08870496,2.5432532,1.5466441,-2.54745,0.55240726,0.55240726,0.55240726,-0.05803832,1.4560915,1.716963,-0.4370821,0.04238186,0.04238186,0.04238186,1.1248724,0.23187625,-1.620692,-0.055401664,1.3485824
2018-10-01,-0.58533967,-0.58533967,-0.58533967,-0.58533967,-0.0071602464,-1.6316874,-1.2893951,-0.11804634,-0.11804634,-0.11804634,-0.08870496,2.5432532,1.5466441,-2.54745,0.55240726,0.55240726,0.55240726,-0.05803832,1.4560915,1.716963,-0.4370821,0.04238186,0.04238186,0.04238186,1.1248724,0.23187625,-1.620692,-0.055401664,1.3485824,1.3485824,1.3485824,0.9920165
2018-10-02,-0.58533967,-0.58533967,-0.58533967,-0.0071602464,-1.6316874,-1.2893951,-0.11804634,-0.11804634,-0.11804634,-0.08870496,2.5432532,1.5466441,-2.54745,0.55240726,0.55240726,0.55240726,-0.05803832,1.4560915,1.716963,-0.4370821,0.04238186,0.04238186,0.04238186,1.1248724,0.23187625,-1.620692,-0.055401664,1.3485824,1.3485824,1.3485824,0.9920165,-0.27901432
2018-10-03,-0.58533967,-0.58533967,-0.0071602464,-1.6316874,-1.2893951,-0.11804634,-0.11804634,-0.11804634,-0.08870496,2.5432532,1.5466441,-2.54745,0.55240726,0.55240726,0.55240726,-0.05803832,1.4560915,1.716963,-0.4370821,0.04238186,0.04238186,0.04238186,1.1248724,0.23187625,-1.620692,-0.055401664,1.3485824,1.3485824,1.3485824,0.9920165,-0.27901432,1.6363522
2018-10-04,-0.58533967,-0.0071602464,-1.6316874,-1.2893951,-0.11804634,-0.11804634,-0.11804634,-0.08870496,2.5432532,1.5466441,-2.54745,0.55240726,0.55240726,0.55240726,-0.05803832,1.4560915,1.716963,-0.4370821,0.04238186,0.04238186,0.04238186,1.1248724,0.23187625,-1.620692,-0.055401664,1.3485824,1.3485824,1.3485824,0.9920165,-0.27901432,1.6363522,-2.5989265
2018-10-05,-0.0071602464,-1.6316874,-1.2893951,-0.11804634,-0.11804634,-0.11804634,-0.08870496,2.5432532,1.5466441,-2.54745,0.55240726,0.55240726,0.55240726,-0.05803832,1.4560915,1.716963,-0.4370821,0.04238186,0.04238186,0.04238186,1.1248724,0.23187625,-1.620692,-0.055401664,1.3485824,1.3485824,1.3485824,0.9920165,-0.27901432,1.6363522,-2.5989265,-0.2420983
2018-10-08,-0.11804634,-0.11804634,-0.11804634,-0.08870496,2.5432532,1.5466441,-2.54745,0.55240726,0.55240726,0.55240726,-0.05803832,1.4560915,1.716963,-0.4370821,0.04238186,0.04238186,0.04238186,1.1248724,0.23187625,-1.620692,-0.055401664,1.3485824,1.3485824,1.3485824,0.9920165,-0.27901432,1.6363522,-2.5989265,-0.2420983,-0.2420983,-0.2420983,0.004488431
