date,Pct,50ma,100ma,200ma,MOM_1,MOM_5,Bollinger,MACD,MACD_SIGNAL,MACD_DIFF,cci,adx,trix,atr,RSI,wr_10,Calculated,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust,y
2011-05-04,-0.009146341463407315,38.22832688242945,37.49158926825301,34.95755763356935,-0.009146341463407315,0.0,-0.06456949574688105,-0.05466102033083331,-0.09287387982171165,0.03821285949087834,78.46133771231331,10.705749331950615,-0.058832754818239866,0.7188354702595052,0.49940750720623295,26.760563380284054,-0.46482356858371715,0.01563429690677492,0.03173769181919325,0.00790143444468305,0.021377495610062615,0.017521239719339013,0.017426063914931636,0.0083877459907429,0.04844970260072934,0
2011-05-05,-0.007252747252743386,38.21921196733851,37.525212968987354,34.987115553710524,-0.007252747252743386,-0.014830970556164225,-0.18539476462662957,-0.068655437686445,-0.08803019139465833,0.01937475370821333,32.17796171757172,13.828475776556314,-0.0531856209421943,0.7106244039490406,0.4707984452280352,46.15384615384168,-0.6291504546424511,0.01853507908321634,0.032016243686125934,0.007642036852523146,0.025005628376729087,0.015238264452694732,0.021189289444779567,0.011934673598274496,0.04720921235517099,0
2011-05-06,-0.0028780163825466998,38.20875059493521,37.55707970669816,35.01225852444708,-0.0028780163825466998,-0.012930089853147031,-0.2185901060743051,-0.0875351945257492,-0.08793119202087651,0.0003959974951273093,13.776006692370373,18.696341966011666,-0.05074536966110379,0.716778862676609,0.4596280341001793,60.946745562083194,-0.6281913074399832,0.022444069768197916,0.030306003662463492,0.008172761354786801,0.03055806962352253,0.014885367141263501,0.021120397746519477,0.011258649630911534,0.04101495129795204,0
2011-05-09,-0.0017761989342980344,38.18410024046835,37.59427507443488,35.03506870046028,-0.0017761989342980344,-0.004869411243928146,-0.23045928495910803,-0.10668200881764989,-0.0916813553802312,-0.015000653437418687,-54.67429749354342,26.24942236482176,-0.050862647768492454,0.7129083117821369,0.45251268498302616,63.4285714286034,-0.47094684816293686,0.018395932758929447,0.031788006036303974,0.007921377935951551,0.02599364870155371,0.017133224968293677,0.02068868702620783,0.010392846279888995,0.04562851378002932,0
2011-05-10,0.004448398576516466,38.16263793341655,37.63798090600383,35.05663707285108,0.004448398576516466,-0.01655052264807777,-0.04114441170526025,-0.1070859895460643,-0.09476228221339783,-0.012323707332666467,4.12411626078219,24.418289956624196,-0.05074229334143762,0.69433703282877,0.4744182603192126,52.00000000001642,-0.5499857590246608,0.018375336332944053,0.033679704992785976,0.007748647207977736,0.02430010793912929,0.016846175298156317,0.018904995430782785,0.009404093679098068,0.04581952348298998,0
2011-05-11,-0.02059344552699649,38.14376142783859,37.67553233982329,35.072807404258654,-0.02059344552699649,-0.027912087912071004,-0.75264799834828,-0.16840535424111636,-0.10949089661894156,-0.0589144576221748,-139.70435347630527,30.202332599103013,-0.05774196514462789,0.7076457535997863,0.3952288851189472,93.87755102037742,-0.3966828848280875,0.017164813485174558,0.0326405542622082,0.006422906983710327,0.023167640874370163,0.015383092569268408,0.01738610166306001,0.00958766061496494,0.04470304242100968,0
2011-05-12,-0.0031652724395448972,38.12904343282505,37.7147635418654,35.08993021926579,-0.0031652724395448972,-0.023909674562773486,-0.8191842382040686,-0.2238953768500309,-0.13237179266515944,-0.09152358418487147,-194.62922534712362,37.290104144259615,-0.06953497110419234,0.703828479800159,0.3848155953272397,78.571428571459,-0.6144022914842364,0.01754422280750493,0.029486358388638396,0.007013968470535818,0.022905093845524586,0.014526103099535694,0.018975926469651336,0.009582366823295035,0.04526189351514767,0
2011-05-13,-0.021320027217042736,38.08404197573543,37.743777566896945,35.10356875214241,-0.021320027217042736,-0.04196269982238521,-1.276805156465105,-0.3277112270177227,-0.1714396795356721,-0.1562715474820506,-214.40247281436638,44.667355801828336,-0.09077630078625479,0.7206588458260761,0.3232352053753806,94.49838187700249,-0.656046184882823,0.019886151817110377,0.03139820498521392,0.007789149372530501,0.02629695334607448,0.016269067119315313,0.01952173141652806,0.010687250628846819,0.043360215769449206,0
2011-05-16,-0.006257242178436262,38.04385470571145,37.76177761097115,35.115783735279315,-0.006257242178436262,-0.046263345195707406,-1.1695476183418774,-0.42337863322318725,-0.22182747027317518,-0.20155116295001207,-180.07674914205285,50.84919913593052,-0.1182682801738992,0.7147138897604989,0.3079895417311816,95.22388059700279,-0.6650669523764693,0.020296686495684647,0.029301176857516334,0.009785863798894194,0.026083712792341986,0.016742202115395243,0.018497057751022995,0.0126033120929806,0.04577471191784359,0
2011-05-17,0.021688432835800908,38.024773551007534,37.777911742946785,35.12623974790479,0.021688432835800908,-0.029893711248893062,-0.589829822561754,-0.4312836927895063,-0.2637187147764414,-0.1675649780130649,-108.75226845443174,47.101345510077984,-0.139964377990359,0.745737931605106,0.41103342036498314,65.78171091445583,-0.6003862150463424,0.01584313160798908,0.03132175140316216,0.00658673910225108,0.023662985104715054,0.014829875905526651,0.0181590397940226,0.009458066908087192,0.04632108620503899,0
2011-05-18,0.006162976489402228,37.990033317747816,37.796977050110804,35.14015822633532,0.006162976489402228,-0.0033913633280608924,-0.4020559936733575,-0.4144973991127898,-0.29387445164371107,-0.12062294746907876,-61.52852688637491,41.483599584657185,-0.15411978873544543,0.7421952271439558,0.43723353828940614,53.267973856192064,-0.643071263024187,0.016033638329859004,0.0325203671730457,0.00810747652886225,0.025134478184015277,0.01615328370193707,0.018823948063854325,0.010402574495048797,0.04678448066367771,0
2011-05-19,-0.0018148820326856496,37.95128161597685,37.81045503311791,35.152867394405035,-0.0018148820326856496,-0.0020412792016295533,-0.4248746576932931,-0.40197466152361017,-0.3154944936196909,-0.08648016790391927,-43.06253967962163,35.96602340282777,-0.16290175068612625,0.725126552699959,0.43111404209311227,55.88235294118458,-0.5492758758714089,0.01943084464874691,0.03274624594401835,0.008192006616169856,0.024769807689307657,0.017405357980222004,0.019780670814916038,0.010642686314617797,0.04688044650822091,0
2011-05-20,-0.01977272727272872,37.915121116342796,37.817136093610735,35.16201133859792,-0.01977272727272872,-0.0004634994206372811,-0.8188796883023963,-0.44579130022715674,-0.3415538549411841,-0.10423744528597262,-81.94383436392029,36.972017670140765,-0.17430236546425096,0.7332405828556047,0.37040024245765124,83.15789473684487,-0.5759828756467239,0.020584742055332266,0.03221759791826029,0.00856799865604614,0.02758268320300645,0.0179619441373734,0.01877831401643187,0.011253813593374627,0.046626390445970896,0
2011-05-23,-0.013447716206817506,37.86572769602639,37.82103575821238,35.17217666031514,-0.013447716206817506,-0.007695895522411456,-0.9597628482921483,-0.5138462049411316,-0.37601232494117365,-0.137833879999958,-134.89417570148933,41.75438585391432,-0.19066328140446523,0.7305905461622755,0.3363884340656911,92.18750000002859,-0.6335739053405214,0.018571518775279308,0.03118242709330051,0.006849766829249611,0.02477895664795908,0.014872535540251376,0.02051280928277191,0.00977727439117311,0.04296773321696895,1
2011-05-24,-0.00493537015274359,37.820152796531914,37.82425736719562,35.18404117588938,-0.00493537015274359,-0.033553983108865815,-0.9064762393740212,-0.5753601794962648,-0.41588189585219193,-0.1594782836440729,-140.41827404465926,47.46040955514435,-0.21006920922869998,0.7520933113722561,0.3247606269972492,80.56801195812851,-0.5558242750541231,0.018902717585019987,0.03209620445941583,0.008695357257165985,0.02576144622270704,0.014618936207460465,0.018806573552010535,0.009185992226126594,0.047411129707594465,0
2011-05-25,-0.001653282947579937,37.78491595430064,37.82530864010047,35.198316822998876,-0.001653282947579937,-0.04106170598912495,-0.8202495234855022,-0.6216815450673465,-0.45704182569522295,-0.16463971937212357,-115.78040081435094,51.536140770308656,-0.22997209997414106,0.7373130701078805,0.3207802173692967,78.19548872180464,-0.5240923607952531,0.01785022957027095,0.03132398995994653,0.00798803140048005,0.024263413899190595,0.016004092133712844,0.018711958289233433,0.010483392128938927,0.045296652935305305,0
2011-05-26,0.004258339247685816,37.76604607353604,37.818203578595146,35.21917279525816,0.004258339247685816,-0.035227272727277104,-0.6740400130038334,-0.6388453215869987,-0.49340252487357816,-0.14544279671342053,-102.80208720015176,54.44737735256888,-0.24669229151669067,0.7140031549352458,0.34307679208907077,71.42857142858412,-0.650210822953887,0.018327362142981297,0.03206900346994826,0.007877418986081857,0.025318199339298818,0.015632610434903008,0.018486816328291147,0.009005899813935677,0.0470804771018899,0
2011-05-27,0.00800942285041395,37.740366172665816,37.80870051784932,35.24128815444695,0.00800942285041395,-0.007883143983307694,-0.48460837582209004,-0.6222641664180628,-0.5191748531824751,-0.10308931323558768,-54.37358003048814,47.457961561919106,-0.25681356230183044,0.7049390783267283,0.38419748084618016,58.64661654136463,-0.5450620659634936,0.019220555828439498,0.032153043307790174,0.008712143199522512,0.022167619211193652,0.01724129155248344,0.017167337538797255,0.009331195202396073,0.0457618551617224,0
2011-05-31,0.010516475812115011,37.70254712940275,37.79846690940991,35.26658056681954,0.010516475812115011,0.016216216216225154,-0.2593083670209783,-0.5720738991228558,-0.5297546623705512,-0.042319236752304534,-12.751577441856307,39.30521238373451,-0.25770779949975814,0.6911306452088188,0.43463918598089274,41.72932330826827,-0.5540625336591877,0.01806274206201578,0.03293574791083639,0.00812505975521465,0.02754951109100484,0.01677263124006142,0.01965488132578208,0.010923516865956034,0.0491576629174353,0
2011-06-01,-0.03422756706752195,37.64173717541237,37.77765549027141,35.284875829071055,-0.03422756706752195,-0.013698630136987022,-0.8254168723930115,-0.625253560024035,-0.548854441901248,-0.07639911812278699,-110.55560582105561,40.60423875858813,-0.26412398663332426,0.7322264342701891,0.33689747469749504,97.36842105261144,-0.5673719238247863,0.016223588043891363,0.03086084654079558,0.0074899496794816,0.02416572711877043,0.015709449630145388,0.02006742002497421,0.009586570416763316,0.04659237088884158,0
2011-06-02,-0.003591954022991617,37.58108056424877,37.76259345501807,35.30341587026227,-0.003591954022991617,-0.015613910574867274,-0.8086505625419933,-0.6698291412269555,-0.5730493817663895,-0.09677975946056594,-153.2575931976468,45.30040732978212,-0.2738402511293522,0.7619995800783899,0.32882638915311163,77.84090909090318,-0.6175021910396816,0.01807747300278073,0.03079716536543068,0.006990021016185156,0.02358072393329625,0.015268690736956641,0.018253429680894596,0.009996578323913083,0.04755358570964461,0
2011-06-03,-0.0009613073780293524,37.51758399640723,37.749198064388345,35.320082135048736,-0.0009613073780293524,-0.020730270906928694,-0.7493694957991046,-0.699795916149327,-0.5983986886429771,-0.10139722750634994,-122.04089289061032,47.9892244164064,-0.28436222381962173,0.7815583867853622,0.32657952629519843,77.30061349691675,-0.6591568354857275,0.018207524159460264,0.031663079324289085,0.009263408236679383,0.02650958600709412,0.017084310389940228,0.019955963196718787,0.010441492112411195,0.044386248694397126,0
2011-06-06,-0.02501804185712453,37.43447301239018,37.72541150997523,35.335799103985366,-0.02501804185712453,-0.05281607852301662,-1.0436291308519086,-0.7848822194756977,-0.6356953948095212,-0.1491868246661765,-170.68645924291945,52.25013651802027,-0.3023400243440871,0.7976233284331933,0.27413173053591905,94.68438538208548,-0.6143912494519593,0.018783320619156506,0.031853976424733074,0.008694693537037949,0.026297351680498265,0.017011985730408602,0.018663942344338064,0.010609980639951904,0.05215752008617071,1
2011-06-07,0.004687885516899248,37.35238019737962,37.693958660326636,35.35202158602453,0.004687885516899248,-0.0582793709528292,-0.8645891517886826,-0.8298884824685544,-0.6745340123413279,-0.15535447012722647,-132.5183121840711,54.26284616593226,-0.3211782513032431,0.7873790850026794,0.2963643714072889,88.37209302328259,-0.543027019289356,0.017002413098268512,0.03219313662124975,0.007046361424720018,0.023311882564485197,0.016208037551500635,0.015582971552688707,0.008944136917986744,0.049695318902378605,1
2011-06-08,-0.008104125736734136,37.26308336589022,37.66190700315897,35.36794204898572,-0.008104125736734136,-0.032806513409973426,-0.9142637546235876,-0.8777715841239484,-0.7151815266978521,-0.16259005742609633,-135.34638639319314,57.34147979545804,-0.3410426633322196,0.7832583637985595,0.28030567969740644,94.02515723270643,-0.5367128138375179,0.016839728516974725,0.027762005372345473,0.007717622671222594,0.021555161631826112,0.015270945758551153,0.01869141300047509,0.009360362277527113,0.04727031325015539,1
2011-06-09,0.014607576132713351,37.18268239859762,37.630966388400424,35.38912465036316,0.014607576132713351,-0.015140591204039322,-0.6078352312704043,-0.8658088008582041,-0.7453069815299226,-0.12050181932828152,-87.89224137930384,56.80838729742749,-0.3542506020628334,0.778233804144948,0.34829744930199186,75.4716981132003,-0.6733273344870384,0.017601052422755795,0.030052426039339095,0.00699776268503176,0.024207248819143143,0.01591732118453896,0.018062074555232458,0.009631381686360825,0.046848753444472716,0
2011-06-10,0.0017081503172120538,37.09628133063788,37.601947635600006,35.41051758371792,0.0017081503172120538,-0.01250902092857653,-0.5279625927111277,-0.8418860155811103,-0.7646227883401602,-0.07726322724095014,-78.41602754737829,58.30412692098598,-0.3607767638367755,0.8065179727653806,0.35607024892377337,71.03658536586457,-0.5838115277482359,0.0162765557732664,0.029205836811423563,0.007322815455490254,0.022922327401110904,0.01565945593535647,0.0178613660646305,0.009296494010620377,0.050505780338327665,0
2011-06-13,0.015103532277735088,37.02611998452289,37.58680487843598,35.43700719021155,0.015103532277735088,0.028127313101425466,-0.22885762016572297,-0.7720668108590232,-0.7661115928439328,-0.005955218015090358,-26.967729706660602,54.272759939289045,-0.356361467077341,0.814809208451282,0.4218438382829933,52.134146341443476,-0.5752095666571416,0.019198092013911112,0.029939406176842733,0.007409291388741391,0.024678342088567156,0.01623654701478305,0.01777766056993339,0.009490229699392746,0.04972463535514326,0
2011-06-14,-0.0015598752100073332,36.950697186428954,37.56244103814614,35.45918799013961,-0.0015598752100073332,0.021733791748522746,-0.2304038013748752,-0.7129156065065843,-0.7554723955764632,0.04255678906987892,17.859707124858335,43.25272457803959,-0.34481294313751903,0.8141209832679045,0.41703443365073495,47.92387543253645,-0.6288222621562103,0.018937803751528884,0.03132675124437982,0.007880908420219096,0.02901309283312935,0.01628158330574842,0.0191055114613219,0.00974806832843449,0.0509638714274393,0
2011-06-15,-0.022232904698945788,36.855753745672615,37.52581420925814,35.48061048620478,-0.022232904698945788,0.007179995048279819,-0.5843251482815724,-0.7203363513111896,-0.7484451867234085,0.02810883541221898,-76.74031836542129,42.88227873369127,-0.3362178001718063,0.8371458866745544,0.35500629840751796,75.2136752136802,-0.6582124508316116,0.019115180263824433,0.031115740042198376,0.008200587014996524,0.026859617604191817,0.015730978580280816,0.019977456442891776,0.009627441559835163,0.047886272568928225,1
2011-06-16,-0.007866273352988395,36.75141660759763,37.488755867390786,35.498568888380916,-0.007866273352988395,-0.015129331381157463,-0.6836321043897223,-0.7393515002312085,-0.7466264494249686,0.007274949193760039,-111.46890677865495,44.913571148857294,-0.33151569143807447,0.8378576236713008,0.33636726190554,75.91240875910262,-0.7033642059296065,0.018329661759293236,0.029810683655287717,0.008470817966789376,0.025592730039455225,0.013635817201275258,0.018215551655477405,0.009601005955435771,0.04570406564525013,0
2011-06-17,0.010901883052530703,36.63667930463416,37.45663924024639,35.512630227693286,0.010901883052530703,-0.00609013398292424,-0.4468455205108654,-0.7163848133410866,-0.7405781222081923,0.02419330886710569,-49.94895065229284,42.41016868792725,-0.324600213940452,0.8199467992958506,0.38423979420508003,59.85401459851919,-0.661965738823345,0.018484809189931457,0.03242988729062389,0.008355257817884432,0.025448266589461557,0.014866210150380886,0.018331915429593233,0.00933408371476441,0.04226825951161113,0
2011-06-20,-0.007843137254920363,36.52060004491085,37.42092105491782,35.52360196790413,-0.007843137254920363,-0.028557715382788507,-0.5720089666780106,-0.7116371771780976,-0.7347899332021735,0.02315275602407585,-84.17753808032832,42.6886703423627,-0.3183591455368011,0.8027162316794327,0.36369159137823703,71.5328467153308,-0.5923471780412172,0.01967417853817241,0.029744520413235425,0.008826057635875927,0.027478377927498437,0.01593873228251017,0.018768731726334816,0.010288941953938917,0.04624272123867199,0
2011-06-21,0.010622529644266354,36.42112750009017,37.38780831147445,35.53217429878444,0.010622529644266354,-0.016704722990023124,-0.2917943138142084,-0.6710378231294314,-0.7220395111876251,0.05100168805819372,-30.17203900379658,38.151575142100796,-0.3081264402035484,0.8040899662296164,0.4093972653152162,55.8394160584058,-0.5489309279599278,0.019266584685266746,0.03391359992023611,0.008580113024604364,0.026415285119734615,0.01938080706798065,0.020221885457739314,0.011371581265257938,0.05070198113615115,0
2011-06-22,-0.005377658274247965,36.317629084990074,37.35752202305134,35.54352737173556,-0.005377658274247965,0.0002458210422873197,-0.3785876492994469,-0.6463015264608885,-0.7068919142422778,0.060590387781389365,-3.469249831022233,31.759019248690404,-0.29689233125462533,0.8095591917577866,0.3938114439030904,63.86861313867587,-0.6336650717093013,0.02035439175523584,0.033530789165914135,0.008485610498463398,0.026039700067753725,0.0170691239228134,0.019989759571035645,0.011091885742809556,0.05142360835022268,0
2011-06-23,-0.015237159007122969,36.20742088609093,37.3186987624947,35.54878511878111,-0.015237159007122969,-0.007185332011893419,-0.67019235969644,-0.6610381166438231,-0.6977211547225869,0.03668303807876383,-186.70465337129428,32.56978647501349,-0.29004564800008,0.8158359339980161,0.35302263675492784,84.04255319147855,-0.6083512203556205,0.019576364351831486,0.03211463888061578,0.007220989623121041,0.025910135480924912,0.016863943179566344,0.021645743648325846,0.010176452342619366,0.04729483877762065,1
2011-06-24,-0.014474669328675582,36.094025539887255,37.26675210670279,35.547532737068835,-0.014474669328675582,-0.03210784313725956,-0.890167902249565,-0.7038565523867604,-0.6989482342554216,-0.00490831813133874,-178.8025962066338,34.105657452298594,-0.2903155405191334,0.8018944388132289,0.3196668449443909,98.333333333332,-0.6334425663242156,0.02119560290042781,0.033131224625130136,0.009168667797186796,0.027466863186672463,0.01779924578832699,0.020509047906576355,0.00992564630401926,0.049501381616766475,1
